phrase,count,sample_file,sample_key,sample_translation,sample_source
stability trong,3,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0032.json,ItemInfo_85000007_AttributesDescription_0,"<color=Title>Effect</color>
Khi nhận Shield, Resonator sẽ giải phóng <color=Highlight><te href=851113>Burst - Coffee Impact</te></color>, gây sát thương tương ứng với lượng Shield hiện tại.

<color=Title>Hỗ Trợ Skill</color>
Ban <color=Highlight><te href=851114>Boost - Coffee's Shelter</te></color> cho Resonator, giúp miễn nhiễm sát thương Stability trong thời gian kích hoạt.","<color=Title>Effect</color>
The Resonator unleashes <color=Highlight><te href=851113>Burst - Coffee Impact</te></color> upon gaining a Shield, dealing DMG in proportion to the current Shield.

<color=Title>Support Skill</color>
Grant the Resonator <color=Highlight><te href=851114>Boost - Coffee's Sh"
purge of light,3,mistral_translate_work\split_by_prompt\json\rc_description\lang_multi_text\lang_multi_text__rc_description__part_0001.json,ResonantChain_118_AttributesDescription,"Khi Jinhsi kích hoạt Resonance Liberation <color=Highlight>Purge of Light</color> hoặc Resonance Skill <color=Highlight>Illuminous Epiphany</color>, tất cả Resonators trong đội ở gần sẽ nhận được {0} Tăng Sát Thương Thuộc Tính trong {1} giây.","When Jinhsi casts Resonance Liberation <color=Highlight>Purge of Light</color> or Resonance Skill <color=Highlight>Illuminous Epiphany</color>, all nearby Resonators on the team gain {0} Attribute DMG Bonus for {1}s."
color of soul,3,mistral_translate_work\split_by_prompt\json\rc_description\lang_multi_text\lang_multi_text__rc_description__part_0001.json,ResonantChain_270_AttributesDescription,"Mỗi lần sử dụng <color=Highlight>Kaleidoscopic Parade - Graffiti Blast</color> hoặc <color=Highlight>Kaleidoscopic Parade - Mid-air Heavy Attack</color>, Lynae nhận được 1 điểm <color=Highlight>Color of Soul</color>, tối đa {2} điểm. Mỗi điểm <color=Highlight>Color of Soul</color> tăng sát thương mà mục tiêu phải chịu từ <color=Highlight>Basic Attack - Iridescent Splash</color> và <color=Highlight>Basic Attack - Visual Impact</color> thêm {3}. Sau khi sử dụng <color=Highlight>Basic Attack - Iridescent Splash</color> hoặc <color=Highlight>Basic Attack - Visual Impact</color>, tất cả điểm <color","Each time <color=Highlight>Kaleidoscopic Parade - Graffiti Blast</color> or <color=Highlight>Kaleidoscopic Parade - Mid-air Heavy Attack</color> is cast, Lynae gains 1 stack of <color=Highlight>Color of Soul</color>, up to {2} stacks. Each stack of <color=Highlight>Color of Soul</color> increases th"
theo aetherfin,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0001.json,LevelPlay_135000060_ChildQuestTip_151_5,Đi theo Aetherfin đến điểm đến,Follow the Aetherfin to the destination
pick up the,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0001.json,LevelPlay_129000008_ChildQuestTip_150_136,Pick up the flower seed và mở lối đi,Pick up the flower seed and unveil the path
knight of greed,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0003.json,LevelPlay_147000006_ChildQuestTip_147_2,Đánh bại Knight of Greed,Defeat the Knight of Greed
inspect xe,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0004.json,Quest_162700002_ChildQuestTip_162_2,Inspect xe tải Lollo Logistics,Inspect the Lollo Logistics Truck
giao cho ku,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0004.json,Quest_176800001_QuestDesc_176_1,"KU-Lolo vừa nảy ra ý tưởng mới để biến những kỷ niệm yêu thích của cậu thành những Cube lưu niệm độc đáo trong Second Coming of Solaris! <color=HighlightB>Hãy đến ngay sự kiện Hồi Ức Ký Ức</color>, thu thập kỷ niệm cùng các Cube và giao cho KU-Lolo nhé!","KU-Lolo has a new idea to turn your fondest memories into unique Cube souvenirs in the Second Coming of Solaris! <color=HighlightB>Head on over to the Memory Travelogue event</color>, collect memories with with the Cubes, and turn them in to KU-Lolo!"
eliminate the enemies,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0005.json,LevelPlay_456850000_ChildQuestTip_456_13,Eliminate the enemies trong khu vực ngập nước,Eliminate the enemies in the flooded area
hoa nightglow,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0006.json,LevelPlay_208750006_ChildQuestTip_208_2,Đi kiểm tra pháo hoa Nightglow,Go check the Nightglow Firework
tra soliskin,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0007.json,LevelPlay_219850004_ChildQuestTip_219_1,Kiểm tra Soliskin,Check on the Soliskin
warblade from above,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0008.json,LevelPlay_103000025_ChildQuestTip_0_68,"Rời ""Warblade from Above"".","Leave ""Warblade from Above""."
return spearback,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0009.json,LevelPlay_131000053_ChildQuestTip_0_60,Return Spearback,Return to the Spearback
theo ming'hu,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0014.json,Quest_109000006_ChildQuestTip_0_83,Đi theo Ming'hu đến phương tiện,Follow Ming'hu to the vehicle
return khu,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0015.json,Quest_135000005_ChildQuestTip_0_60,Return khu đăng ký và tìm hiểu về thử thách thứ hai,Return to the registration area and learn about the second trial
complete the overdash,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0016.json,Quest_109000009_ChildQuestTip_0_23,Complete the Overdash Challenge - Độ Khó Nâng Cao,Complete the Overdash Challenge - Enhanced Difficulty
kinh doanh phi,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0016.json,Quest_880900001_ChildQuestTip_880_1,Ask Maji về tình hình kinh doanh phi công hôm nay,Ask Maji about today's pilot business
ashild trong,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0016.json,Quest_192700008_ChildQuestTip_192_12,Đánh bại Ashild trong trận đấu,Defeat Ashild in a duel
dennis trong,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0016.json,Quest_192700008_ChildQuestTip_192_14,Đánh bại Dennis trong trận đấu,Defeat Dennis in a duel
festa trong,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0016.json,Quest_192700008_ChildQuestTip_192_17,Đánh bại Festa trong trận đấu,Defeat Festa in a duel
calith trong,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0016.json,Quest_192700008_ChildQuestTip_192_23,Đánh bại Calith trong trận đấu,Defeat Calith in a duel
mysterious friend,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0017.json,Quest_197800004_QuestName_197_2,Soliskin và Người Mysterious Friend,A Soliskin and Its Mysterious Friend
simplenpc,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0018.json,Quest_29000014_ChildQuestTip_0_2,Thiết lập giá trị simpleNPC,Set the simpleNPCvalue
theo talkie,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0019.json,LevelPlay_169000008_ChildQuestTip_169_22,Đi theo Talkie,Follow Talkie
cho queequeg,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0019.json,Quest_880000036_ChildQuestTip_880_37,Giao sổ ghi chép và vật liệu cho Queequeg,Hand over logs and materials to Queequeg
tra dana,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0019.json,Quest_165000002_ChildQuestTip_165_4,Kiểm tra Dana,Check on Dana
camp,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0020.json,Quest_142000005_ChildQuestTip_142_12,Head to the camp tìm Insula và Itzel,Head to the camp to find Insula and Itzel
path of bestowal,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0021.json,Quest_161750000_ChildQuestTip_166_18,Vào Path of Bestowal,Enter the Path of Bestowal
ma twin nova,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0022.json,Quest_176000000_ChildQuestTip_176_29,Tiêu diệt bóng ma Twin Nova: Voidmatter,Defeat the shadow of Twin Nova: Voidmatter
hologram td,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0023.json,Quest_133000009_ChildQuestTip_0_10,Đánh bại các hologram TD,Defeat the TD holograms
enter the stellar,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0023.json,Quest_145000004_ChildQuestTip_0_43,Enter the Stellar Matrix và hoàn tất tái điều chế,Enter the Stellar Matrix and complete the remodulation
tower of salvation,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0024.json,Quest_145000005_ChildQuestTip_145_60,Đến Tower of Salvation.,Arrive at the Tower of Salvation
cartethyia thanh,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0024.json,LevelPlay_161750008_ChildQuestTip_161_16,Giúp Cartethyia thanh tẩy mọi tàn tích của Dark Tide,Help Cartethyia cleanse all Dark Tide remnants
return hang,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0025.json,Quest_886000001_ChildQuestTip_185_21,Return Hang Thợ Săn,Return to the Hunter's Den
enter khu,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0026.json,Quest_915000004_ChildQuestTip_915_37,Enter khu ký túc xá,Enter the dormitory
do warren,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0027.json,LevelPlay_176750000_ChildQuestTip_176_4,Hạ gục kẻ địch do Warren triệu hồi,Defeat the enemies summoned by Warren
celebration venue,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0027.json,Quest_168800009_ChildQuestTip_168_48,Head to the Celebration venue và tìm Sigrika,Head to the Celebration venue and find Sigrika
energy supplement trial,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0027.json,Quest_168800009_ChildQuestTip_168_109,"Nhận lời mời của Mornye và hoàn thành ""Energy Supplement Trial Report""","Accept Mornye's invitation and complete ""Energy Supplement Trial Report"""
theo tacet discord,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0028.json,Quest_139000030_ChildQuestTip_0_60,Đi theo Tacet Discord để tìm thêm manh mối,Follow the TD to find more clues
challenge vung,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0028.json,LevelPlay_143850004_ChildQuestTip_143_13,Challenge Vung Kiếm Nhanh: Tinh Thần Võ Sĩ,Quick Slash Challenge: Gladiator's Spirit
take a photo,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0029.json,Quest_189700014_ChildQuestTip_189_27,Take a photo of Chuji và Yoren,Take a photo of Chuji and Yoren
in sau khi,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0030.json,Quest_135700000_ChildQuestTip_135_15,Chụp lại bản in sau khi khôi phục Smartprint Cube,Take a photo of the print after restoring the Smartprint Cube
wavesline cho spacetrek,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0030.json,Quest_181700012_ChildQuestTip_181_16,Send tin nhắn WavesLine cho Spacetrek Collective,Send a WavesLine message to the Spacetrek Collective
basic nutrient block,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0031.json,Quest_152750004_ChildQuestTip_152_4,Chế tạo Basic Nutrient Block bằng Tổng hợp hoặc mua từ Kho,Prepare Basic Nutrient Block via Synthesis or Stores
night of remembrance,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0033.json,Quest_880000033_ChildQuestTip_168_67,Nói chuyện với hướng dẫn viên và vào lại lễ hội Night of Remembrance,Talk to the guide and re-enter the Night of Remembrance festival
kho cassette,3,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0035.json,LevelPlay_121850007_ChildQuestTip_121_8,Rời kho Cassette,Leave the Cassette Depository
industrial area,3,mistral_translate_work\split_by_prompt\json\name_title\lang_area\lang_area__name_title__part_0001.json,37,Industrial Area,Industrial Area
here to open,3,mistral_translate_work\split_by_prompt\json\name_title\lang_guide_new\lang_guide_new__name_title__part_0001.json,68,Chạm here to open Journal,Tap here to open Journal
