en_source,vn_translate,loi_du_doan
Healing Stump appears,Healing Stump xuất hiện,C?n ti?ng Anh nghi v?n: Healing; Stump | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shock Stump appears,Shock Stump xuất hiện,C?n ti?ng Anh nghi v?n: Shock; Stump | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shock Stump appears,Shock Stump xuất hiện,C?n ti?ng Anh nghi v?n: Shock; Stump | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shock Stump appears,Shock Stump xuất hiện,C?n ti?ng Anh nghi v?n: Shock; Stump | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shock Stump appears,Shock Stump xuất hiện,C?n ti?ng Anh nghi v?n: Shock; Stump | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shock Stump appears,Shock Stump xuất hiện,C?n ti?ng Anh nghi v?n: Shock; Stump | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shock Stump appears,Shock Stump xuất hiện,C?n ti?ng Anh nghi v?n: Shock; Stump | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hoochief Menace appears,Hoochief Menace xuất hiện,C?n ti?ng Anh nghi v?n: Hoochief; Menace | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat Feilian Beringal,Đánh bại Feilian Beringal,C?n ti?ng Anh nghi v?n: Beringal; Feilian | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blazing Overdrive,Blazing Overdrive,C?n ti?ng Anh nghi v?n: Blazing; Overdrive | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nightmare Nest,Nightmare Nest,C?n ti?ng Anh nghi v?n: Nest; Nightmare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nightmare Purification,Nightmare Purification,C?n ti?ng Anh nghi v?n: Nightmare; Purification | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nightmare Purification,Nightmare Purification,C?n ti?ng Anh nghi v?n: Nightmare; Purification | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
TDs defeated: {击杀怪物数}/{怪物单日上限数},TDs defeated: {击杀怪物数}/{怪物单日上限数},C?n ti?ng Anh nghi v?n: defeated; TDs | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
TDs defeated: {击杀怪物数}/{怪物单日上限数},TDs defeated: {击杀怪物数}/{怪物单日上限数},C?n ti?ng Anh nghi v?n: defeated; TDs | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bugs discovered: ,Bugs discovered:,C?n ti?ng Anh nghi v?n: Bugs; discovered | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stage anomaly:,Stage anomaly:,C?n ti?ng Anh nghi v?n: anomaly; Stage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bugs discovered: ,Bugs discovered:,C?n ti?ng Anh nghi v?n: Bugs; discovered | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bugs discovered: ,Bugs discovered:,C?n ti?ng Anh nghi v?n: Bugs; discovered | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bugs discovered: ,Bugs discovered:,C?n ti?ng Anh nghi v?n: Bugs; discovered | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bugs discovered: ,Bugs discovered:,C?n ti?ng Anh nghi v?n: Bugs; discovered | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bugs discovered: ,Bugs discovered:,C?n ti?ng Anh nghi v?n: Bugs; discovered | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nightmare Nest,Nightmare Nest,C?n ti?ng Anh nghi v?n: Nest; Nightmare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nightmare Nest,Nightmare Nest,C?n ti?ng Anh nghi v?n: Nest; Nightmare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nightmare Purification,Nightmare Purification,C?n ti?ng Anh nghi v?n: Nightmare; Purification | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
TDs defeated: {击杀怪物数}/{怪物单日上限数},TDs defeated: {击杀怪物数}/{怪物单日上限数},C?n ti?ng Anh nghi v?n: defeated; TDs | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
TDs defeated: {击杀怪物数}/{怪物单日上限数},TDs defeated: {击杀怪物数}/{怪物单日上限数},C?n ti?ng Anh nghi v?n: defeated; TDs | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nightmare Nest,Nightmare Nest,C?n ti?ng Anh nghi v?n: Nest; Nightmare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nightmare Nest,Nightmare Nest,C?n ti?ng Anh nghi v?n: Nest; Nightmare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nightmare Purification,Nightmare Purification,C?n ti?ng Anh nghi v?n: Nightmare; Purification | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
TDs defeated: {击杀怪物数}/{怪物单日上限数},TDs defeated: {击杀怪物数}/{怪物单日上限数},C?n ti?ng Anh nghi v?n: defeated; TDs | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
TDs defeated: {击杀怪物数}/{怪物单日上限数},TDs defeated: {击杀怪物数}/{怪物单日上限数},C?n ti?ng Anh nghi v?n: defeated; TDs | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fly 250 meters,Fly 250 meters,C?n ti?ng Anh nghi v?n: Fly; meters | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fly 500 meters,Fly 500 meters,C?n ti?ng Anh nghi v?n: Fly; meters | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fly 750 meters,Fly 750 meters,C?n ti?ng Anh nghi v?n: Fly; meters | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Fly 1,000 meters","Fly 1,000 meters",C?n ti?ng Anh nghi v?n: Fly; meters | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Fly 1,500 meters","Fly 1,500 meters",C?n ti?ng Anh nghi v?n: Fly; meters | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nightmare Nest,Nightmare Nest,C?n ti?ng Anh nghi v?n: Nest; Nightmare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nightmare Nest,Nightmare Nest,C?n ti?ng Anh nghi v?n: Nest; Nightmare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nightmare Purification,Nightmare Purification,C?n ti?ng Anh nghi v?n: Nightmare; Purification | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
TDs defeated: {击杀怪物数}/{怪物单日上限数},TDs defeated: {击杀怪物数}/{怪物单日上限数},C?n ti?ng Anh nghi v?n: defeated; TDs | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
TDs defeated: {击杀怪物数}/{怪物单日上限数},TDs defeated: {击杀怪物数}/{怪物单日上限数},C?n ti?ng Anh nghi v?n: defeated; TDs | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Brant and Roccia,Nói chuyện với Brant và Roccia,C?n ti?ng Anh nghi v?n: Brant; Roccia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Carlotta and Zani,Nói chuyện với Carlotta và Zani,C?n ti?ng Anh nghi v?n: Carlotta; Zani | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore Honami City,Khám phá Honami City,C?n ti?ng Anh nghi v?n: City; Honami | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Begin Preparations,Begin Preparations,C?n ti?ng Anh nghi v?n: Begin; Preparations | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Begin Preparations,Begin Preparations,C?n ti?ng Anh nghi v?n: Begin; Preparations | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Begin Preparations,Begin Preparations,C?n ti?ng Anh nghi v?n: Begin; Preparations | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Begin Preparations,Begin Preparations,C?n ti?ng Anh nghi v?n: Begin; Preparations | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Begin Preparations,Begin Preparations,C?n ti?ng Anh nghi v?n: Begin; Preparations | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Preparations Interface 4,Preparations Interface 4,C?n ti?ng Anh nghi v?n: Interface; Preparations | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nightmare Nest,Nightmare Nest,C?n ti?ng Anh nghi v?n: Nest; Nightmare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nightmare Nest,Nightmare Nest,C?n ti?ng Anh nghi v?n: Nest; Nightmare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nightmare Purification,Nightmare Purification,C?n ti?ng Anh nghi v?n: Nightmare; Purification | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Honami City,Honami City,C?n ti?ng Anh nghi v?n: City; Honami | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shashou Cafe,Shashou Cafe,C?n ti?ng Anh nghi v?n: Cafe; Shashou | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Collecting Failed,Collecting Failed,C?n ti?ng Anh nghi v?n: Collecting; Failed | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Collecting Failed,Collecting Failed,C?n ti?ng Anh nghi v?n: Collecting; Failed | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Leave Honami City,Rời khỏi Honami City,C?n ti?ng Anh nghi v?n: City; Honami | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Take a photo of the wind chimes at the Summer Arbor,Chụp ảnh chuông gió tại Summer Arbor,C?n ti?ng Anh nghi v?n: Arbor; Summer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Touch the Namipon statue,Touch vào bức tượng Namipon,C?n ti?ng Anh nghi v?n: Namipon; Touch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Restart the forcibly halted Heliogyre,Restart Heliogyre bị ép dừng,C?n ti?ng Anh nghi v?n: Heliogyre; Restart | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tacet Discord Nest,Discord Nest,C?n ti?ng Anh nghi v?n: Discord; Nest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Clear the Tacet Discord Nest,Diệt sạch Discord Nest.,C?n ti?ng Anh nghi v?n: Discord; Nest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
TDs defeated: {击杀怪物数}/{怪物单日上限数},TDs defeated: {击杀怪物数}/{怪物单日上限数},C?n ti?ng Anh nghi v?n: defeated; TDs | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
TDs defeated: {击杀怪物数}/{怪物单日上限数},TDs defeated: {击杀怪物数}/{怪物单日上限数},C?n ti?ng Anh nghi v?n: defeated; TDs | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Refreshes tomorrow,Refreshes tomorrow,C?n ti?ng Anh nghi v?n: Refreshes; tomorrow | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Clear the Tacet Discord Nest,Diệt sạch Discord Nest.,C?n ti?ng Anh nghi v?n: Discord; Nest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
TDs defeated: {击杀怪物数}/{怪物单日上限数},TDs defeated: {击杀怪物数}/{怪物单日上限数},C?n ti?ng Anh nghi v?n: defeated; TDs | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
TDs defeated: {击杀怪物数}/{怪物单日上限数},TDs defeated: {击杀怪物数}/{怪物单日上限数},C?n ti?ng Anh nghi v?n: defeated; TDs | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Refreshes tomorrow,Refreshes tomorrow,C?n ti?ng Anh nghi v?n: Refreshes; tomorrow | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Overlapping Force,Overlapping Force,C?n ti?ng Anh nghi v?n: Force; Overlapping | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blazing Overdrive,Blazing Overdrive,C?n ti?ng Anh nghi v?n: Blazing; Overdrive | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Overlapping Force,Overlapping Force,C?n ti?ng Anh nghi v?n: Force; Overlapping | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Singularity Traversal,Singularity Traversal,C?n ti?ng Anh nghi v?n: Singularity; Traversal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Bjartr Woods to photograph,Đến Bjartr Woods để chụp ảnh,C?n ti?ng Anh nghi v?n: Bjartr; Woods | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Startorch Academy to photograph,Đến Startorch Academy để chụp ảnh,C?n ti?ng Anh nghi v?n: Academy; Startorch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Take a photo of Startorch Academy,Chụp ảnh Startorch Academy đi,C?n ti?ng Anh nghi v?n: Academy; Startorch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Take a photo of Startorch Academy,Chụp ảnh Startorch Academy đi,C?n ti?ng Anh nghi v?n: Academy; Startorch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Golden Spiral to photograph,Đến Golden Spiral để chụp ảnh,C?n ti?ng Anh nghi v?n: Golden; Spiral | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Starward Riseway to photograph,Đến Starward Riseway để chụp ảnh,C?n ti?ng Anh nghi v?n: Riseway; Starward | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go to the Front Yard,Đến Front Yard,C?n ti?ng Anh nghi v?n: Front; Yard | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Clear the Tacet Discord Nest,Diệt sạch Discord Nest.,C?n ti?ng Anh nghi v?n: Discord; Nest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
TDs defeated: {击杀怪物数}/{怪物单日上限数},TDs defeated: {击杀怪物数}/{怪物单日上限数},C?n ti?ng Anh nghi v?n: defeated; TDs | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
TDs defeated: {击杀怪物数}/{怪物单日上限数},TDs defeated: {击杀怪物数}/{怪物单日上限数},C?n ti?ng Anh nghi v?n: defeated; TDs | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Refreshes tomorrow,Refreshes tomorrow,C?n ti?ng Anh nghi v?n: Refreshes; tomorrow | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Riot Blades,Riot Blades,C?n ti?ng Anh nghi v?n: Blades; Riot | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hypnotic Chant,Hypnotic Chant,C?n ti?ng Anh nghi v?n: Chant; Hypnotic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Impulse Tide,Impulse Tide,C?n ti?ng Anh nghi v?n: Impulse; Tide | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mind Shock,Mind Shock,C?n ti?ng Anh nghi v?n: Mind; Shock | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Piercing Claw,Piercing Claw,C?n ti?ng Anh nghi v?n: Claw; Piercing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Budget Dilemma,Budget Dilemma,C?n ti?ng Anh nghi v?n: Budget; Dilemma | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Change looks,Change looks,C?n ti?ng Anh nghi v?n: Change; looks | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Change looks,Change looks,C?n ti?ng Anh nghi v?n: Change; looks | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Overlapping Force,Overlapping Force,C?n ti?ng Anh nghi v?n: Force; Overlapping | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Flaming Zeal,Flaming Zeal,C?n ti?ng Anh nghi v?n: Flaming; Zeal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Overlapping Force,Overlapping Force,C?n ti?ng Anh nghi v?n: Force; Overlapping | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Blazing Overdrive,Blazing Overdrive,C?n ti?ng Anh nghi v?n: Blazing; Overdrive | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Void Storm,Void Storm,C?n ti?ng Anh nghi v?n: Storm; Void | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Void Storm,Void Storm,C?n ti?ng Anh nghi v?n: Storm; Void | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Void Storm,Void Storm,C?n ti?ng Anh nghi v?n: Storm; Void | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Void Storm,Void Storm,C?n ti?ng Anh nghi v?n: Storm; Void | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Void Storm,Void Storm,C?n ti?ng Anh nghi v?n: Storm; Void | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Student's Reflection,Student's Reflection,C?n ti?ng Anh nghi v?n: Reflection; Student's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Student's Reflection,Student's Reflection,C?n ti?ng Anh nghi v?n: Reflection; Student's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Exam Zone 1,Exam Zone 1,C?n ti?ng Anh nghi v?n: Exam; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Exam Zone 2,Exam Zone 2,C?n ti?ng Anh nghi v?n: Exam; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Exam Zone 3,Exam Zone 3,C?n ti?ng Anh nghi v?n: Exam; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Exam Zone 4,Exam Zone 4,C?n ti?ng Anh nghi v?n: Exam; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Exam Zone 5,Exam Zone 5,C?n ti?ng Anh nghi v?n: Exam; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Exam Zone 1,Exam Zone 1,C?n ti?ng Anh nghi v?n: Exam; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Exam Zone 5,Exam Zone 5,C?n ti?ng Anh nghi v?n: Exam; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Enter the depths of the Dark Side,Đến vực sâu của Dark Side,C?n ti?ng Anh nghi v?n: Dark; Side | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dance together,Dance together,C?n ti?ng Anh nghi v?n: Dance; together | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dance together,Dance together,C?n ti?ng Anh nghi v?n: Dance; together | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Overlapping Force,Overlapping Force,C?n ti?ng Anh nghi v?n: Force; Overlapping | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Avalanche Cascade,Avalanche Cascade,C?n ti?ng Anh nghi v?n: Avalanche; Cascade | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Aerial Tactics Module unlocked,Mô-đun Aerial Tactics đã mở khóa,C?n ti?ng Anh nghi v?n: Aerial; Tactics | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Use Projector to rescue the Soliskin,Sử dụng Projector để giải cứu Soliskin,C?n ti?ng Anh nghi v?n: Projector; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Monster Swarm,Monster Swarm,C?n ti?ng Anh nghi v?n: Monster; Swarm | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Threat Elimination,Threat Elimination,C?n ti?ng Anh nghi v?n: Elimination; Threat | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Voidblight: Swarm,Voidblight: Swarm,C?n ti?ng Anh nghi v?n: Swarm; Voidblight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Threat Elimination,Threat Elimination,C?n ti?ng Anh nghi v?n: Elimination; Threat | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Monster Swarm,Monster Swarm,C?n ti?ng Anh nghi v?n: Monster; Swarm | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Threat Elimination,Threat Elimination,C?n ti?ng Anh nghi v?n: Elimination; Threat | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Monster Swarm,Monster Swarm,C?n ti?ng Anh nghi v?n: Monster; Swarm | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Threat Elimination,Threat Elimination,C?n ti?ng Anh nghi v?n: Elimination; Threat | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Voidblight: Swarm,Voidblight: Swarm,C?n ti?ng Anh nghi v?n: Swarm; Voidblight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Void Storm,Void Storm,C?n ti?ng Anh nghi v?n: Storm; Void | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Void Storm,Void Storm,C?n ti?ng Anh nghi v?n: Storm; Void | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Void Storm,Void Storm,C?n ti?ng Anh nghi v?n: Storm; Void | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Void Storm,Void Storm,C?n ti?ng Anh nghi v?n: Storm; Void | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Luuk Herssen,Luuk Herssen,C?n ti?ng Anh nghi v?n: Herssen; Luuk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Grandma Jue,Grandma Jue,C?n ti?ng Anh nghi v?n: Grandma; Jue | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lin Su,Lin Su,C?n ti?ng Anh nghi v?n: Lin; Su | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Screen Placeholder,Screen Placeholder,C?n ti?ng Anh nghi v?n: Placeholder; Screen | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Xiangli Yao,Xiangli Yao,C?n ti?ng Anh nghi v?n: Xiangli; Yao | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Uncle Yun,Uncle Yun,C?n ti?ng Anh nghi v?n: Uncle; Yun | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lecture Hall,Lecture Hall,C?n ti?ng Anh nghi v?n: Hall; Lecture | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Screening Room,Screening Room,C?n ti?ng Anh nghi v?n: Room; Screening | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cobb Copo,Cobb Copo,C?n ti?ng Anh nghi v?n: Cobb; Copo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gladiator Training,Gladiator Training,C?n ti?ng Anh nghi v?n: Gladiator; Training | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gladiator Training,Gladiator Training,C?n ti?ng Anh nghi v?n: Gladiator; Training | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeated Cato,Defeated Cato,C?n ti?ng Anh nghi v?n: Cato; Defeated | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
