en_source,vn_translate,loi_du_doan
Ingrida,Ingrida,C?n ti?ng Anh nghi v?n: Ingrida | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Kaleb,Kaleb,C?n ti?ng Anh nghi v?n: Kaleb | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jonas,Jonas,C?n ti?ng Anh nghi v?n: Jonas | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Laffer,Laffer,C?n ti?ng Anh nghi v?n: Laffer | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sher,Sher,C?n ti?ng Anh nghi v?n: Sher | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Elias,Elias,C?n ti?ng Anh nghi v?n: Elias | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lindell,Lindell,C?n ti?ng Anh nghi v?n: Lindell | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Irsa,Irsa,C?n ti?ng Anh nghi v?n: Irsa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Foss,Foss,C?n ti?ng Anh nghi v?n: Foss | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Venera,Venera,C?n ti?ng Anh nghi v?n: Venera | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lehton,Lehton,C?n ti?ng Anh nghi v?n: Lehton | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bjork,Bjork,C?n ti?ng Anh nghi v?n: Bjork | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Anders,Anders,C?n ti?ng Anh nghi v?n: Anders | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Heller,Heller,C?n ti?ng Anh nghi v?n: Heller | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Haruka,Haruka,C?n ti?ng Anh nghi v?n: Haruka | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Helmi,Helmi,C?n ti?ng Anh nghi v?n: Helmi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Coywood,Coywood,C?n ti?ng Anh nghi v?n: Coywood | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Vissani,Vissani,C?n ti?ng Anh nghi v?n: Vissani | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Niberg,Niberg,C?n ti?ng Anh nghi v?n: Niberg | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dotria,Dotria,C?n ti?ng Anh nghi v?n: Dotria | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Etienne,Etienne,C?n ti?ng Anh nghi v?n: Etienne | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Haru,Haru,C?n ti?ng Anh nghi v?n: Haru | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aki,Aki,C?n ti?ng Anh nghi v?n: Aki | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hoven,Hoven,C?n ti?ng Anh nghi v?n: Hoven | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Shuli,Shuli,C?n ti?ng Anh nghi v?n: Shuli | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Samin,Samin,C?n ti?ng Anh nghi v?n: Samin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Daler,Daler,C?n ti?ng Anh nghi v?n: Daler | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Phayari,Phayari,C?n ti?ng Anh nghi v?n: Phayari | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Inessa,Inessa,C?n ti?ng Anh nghi v?n: Inessa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Kilani,Kilani,C?n ti?ng Anh nghi v?n: Kilani | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Tsugu,Tsugu,C?n ti?ng Anh nghi v?n: Tsugu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yiliu,Yiliu,C?n ti?ng Anh nghi v?n: Yiliu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Caroline,Caroline,C?n ti?ng Anh nghi v?n: Caroline | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ristina,Ristina,C?n ti?ng Anh nghi v?n: Ristina | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ptolemy,Ptolemy,C?n ti?ng Anh nghi v?n: Ptolemy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Pachas,Pachas,C?n ti?ng Anh nghi v?n: Pachas | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Schwarz,Schwarz,C?n ti?ng Anh nghi v?n: Schwarz | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Trom,Trom,C?n ti?ng Anh nghi v?n: Trom | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Kerr,Kerr,C?n ti?ng Anh nghi v?n: Kerr | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Nordstern,Nordstern,C?n ti?ng Anh nghi v?n: Nordstern | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Leonard,Leonard,C?n ti?ng Anh nghi v?n: Leonard | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Penny,Penny,C?n ti?ng Anh nghi v?n: Penny | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Harita,Harita,C?n ti?ng Anh nghi v?n: Harita | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Avril,Avril,C?n ti?ng Anh nghi v?n: Avril | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Tanning,Tanning,C?n ti?ng Anh nghi v?n: Tanning | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Asumi,Asumi,C?n ti?ng Anh nghi v?n: Asumi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Felker,Felker,C?n ti?ng Anh nghi v?n: Felker | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rakuichi,Rakuichi,C?n ti?ng Anh nghi v?n: Rakuichi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Faerhirda,Faerhirda,C?n ti?ng Anh nghi v?n: Faerhirda | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Vorkona,Vorkona,C?n ti?ng Anh nghi v?n: Vorkona | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sauron,Sauron,C?n ti?ng Anh nghi v?n: Sauron | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mitilena,Mitilena,C?n ti?ng Anh nghi v?n: Mitilena | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Xiangning,Xiangning,C?n ti?ng Anh nghi v?n: Xiangning | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bjarki,Bjarki,C?n ti?ng Anh nghi v?n: Bjarki | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Garris,Garris,C?n ti?ng Anh nghi v?n: Garris | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Felicia,Felicia,C?n ti?ng Anh nghi v?n: Felicia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Kalesky,Kalesky,C?n ti?ng Anh nghi v?n: Kalesky | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Narrator,Narrator,C?n ti?ng Anh nghi v?n: Narrator | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Adele,Adele,C?n ti?ng Anh nghi v?n: Adele | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Francine,Francine,C?n ti?ng Anh nghi v?n: Francine | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ang,Ang,C?n ti?ng Anh nghi v?n: Ang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hilings,Hilings,C?n ti?ng Anh nghi v?n: Hilings | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Romeo,Romeo,C?n ti?ng Anh nghi v?n: Romeo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dhalifa,Dhalifa,C?n ti?ng Anh nghi v?n: Dhalifa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Re,Re,C?n ti?ng Anh nghi v?n: Re | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mi,Mi,C?n ti?ng Anh nghi v?n: Mi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lala,Lala,C?n ti?ng Anh nghi v?n: Lala | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gidion,Gidion,C?n ti?ng Anh nghi v?n: Gidion | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Danyu,Danyu,C?n ti?ng Anh nghi v?n: Danyu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cassandra,Cassandra,C?n ti?ng Anh nghi v?n: Cassandra | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Storbelle,Storbelle,C?n ti?ng Anh nghi v?n: Storbelle | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gallo,Gallo,C?n ti?ng Anh nghi v?n: Gallo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Stein,Stein,C?n ti?ng Anh nghi v?n: Stein | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"""Esson“","""Esson“",C?n ti?ng Anh nghi v?n: Esson | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ketahe,Ketahe,C?n ti?ng Anh nghi v?n: Ketahe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Xueji,Xueji,C?n ti?ng Anh nghi v?n: Xueji | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Nanelle,Nanelle,C?n ti?ng Anh nghi v?n: Nanelle | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gidov,Gidov,C?n ti?ng Anh nghi v?n: Gidov | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ines,Ines,C?n ti?ng Anh nghi v?n: Ines | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Clemency,Clemency,C?n ti?ng Anh nghi v?n: Clemency | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Biddy,Biddy,C?n ti?ng Anh nghi v?n: Biddy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cassidy,Cassidy,C?n ti?ng Anh nghi v?n: Cassidy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Duarte,Duarte,C?n ti?ng Anh nghi v?n: Duarte | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Merill,Merill,C?n ti?ng Anh nghi v?n: Merill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Struss,Struss,C?n ti?ng Anh nghi v?n: Struss | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Tuppence,Tuppence,C?n ti?ng Anh nghi v?n: Tuppence | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Odila,Odila,C?n ti?ng Anh nghi v?n: Odila | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ellinor,Ellinor,C?n ti?ng Anh nghi v?n: Ellinor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mobley,Mobley,C?n ti?ng Anh nghi v?n: Mobley | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Harrold,Harrold,C?n ti?ng Anh nghi v?n: Harrold | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Tinghang,Tinghang,C?n ti?ng Anh nghi v?n: Tinghang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jalette,Jalette,C?n ti?ng Anh nghi v?n: Jalette | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Kortni,Kortni,C?n ti?ng Anh nghi v?n: Kortni | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Anastyn,Anastyn,C?n ti?ng Anh nghi v?n: Anastyn | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lyralyn,Lyralyn,C?n ti?ng Anh nghi v?n: Lyralyn | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Maslin,Maslin,C?n ti?ng Anh nghi v?n: Maslin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Kaelen,Kaelen,C?n ti?ng Anh nghi v?n: Kaelen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hazel,Hazel,C?n ti?ng Anh nghi v?n: Hazel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sherinne,Sherinne,C?n ti?ng Anh nghi v?n: Sherinne | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Robson,Robson,C?n ti?ng Anh nghi v?n: Robson | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Withers,Withers,C?n ti?ng Anh nghi v?n: Withers | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fyffe,Fyffe,C?n ti?ng Anh nghi v?n: Fyffe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yarol,Yarol,C?n ti?ng Anh nghi v?n: Yarol | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Quinton,Quinton,C?n ti?ng Anh nghi v?n: Quinton | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hough,Hough,C?n ti?ng Anh nghi v?n: Hough | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Faris,Faris,C?n ti?ng Anh nghi v?n: Faris | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
McConnell,McConnell,C?n ti?ng Anh nghi v?n: McConnell | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Kendall,Kendall,C?n ti?ng Anh nghi v?n: Kendall | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Brissett,Brissett,C?n ti?ng Anh nghi v?n: Brissett | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Pola,Pola,C?n ti?ng Anh nghi v?n: Pola | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Vora,Vora,C?n ti?ng Anh nghi v?n: Vora | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Tamarr,Tamarr,C?n ti?ng Anh nghi v?n: Tamarr | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Windler,Windler,C?n ti?ng Anh nghi v?n: Windler | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rubio,Rubio,C?n ti?ng Anh nghi v?n: Rubio | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aron,Aron,C?n ti?ng Anh nghi v?n: Aron | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yvanna,Yvanna,C?n ti?ng Anh nghi v?n: Yvanna | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chet,Chet,C?n ti?ng Anh nghi v?n: Chet | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Barnhizer,Barnhizer,C?n ti?ng Anh nghi v?n: Barnhizer | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Alexia,Alexia,C?n ti?ng Anh nghi v?n: Alexia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jarrett,Jarrett,C?n ti?ng Anh nghi v?n: Jarrett | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Eirik,Eirik,C?n ti?ng Anh nghi v?n: Eirik | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Oskar,Oskar,C?n ti?ng Anh nghi v?n: Oskar | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Brittney,Brittney,C?n ti?ng Anh nghi v?n: Brittney | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Clifford,Clifford,C?n ti?ng Anh nghi v?n: Clifford | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Joao,Joao,C?n ti?ng Anh nghi v?n: Joao | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Juleson,Juleson,C?n ti?ng Anh nghi v?n: Juleson | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jules,Jules,C?n ti?ng Anh nghi v?n: Jules | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Enrique,Enrique,C?n ti?ng Anh nghi v?n: Enrique | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cora,Cora,C?n ti?ng Anh nghi v?n: Cora | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Almeida,Almeida,C?n ti?ng Anh nghi v?n: Almeida | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Maizie,Maizie,C?n ti?ng Anh nghi v?n: Maizie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Kael,Kael,C?n ti?ng Anh nghi v?n: Kael | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Trevor,Trevor,C?n ti?ng Anh nghi v?n: Trevor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sonam,Sonam,C?n ti?ng Anh nghi v?n: Sonam | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ignaz,Ignaz,C?n ti?ng Anh nghi v?n: Ignaz | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mire,Mire,C?n ti?ng Anh nghi v?n: Mire | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Garrett,Garrett,C?n ti?ng Anh nghi v?n: Garrett | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Luke,Luke,C?n ti?ng Anh nghi v?n: Luke | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Eleazar,Eleazar,C?n ti?ng Anh nghi v?n: Eleazar | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jocelyn,Jocelyn,C?n ti?ng Anh nghi v?n: Jocelyn | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rokan,Rokan,C?n ti?ng Anh nghi v?n: Rokan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Brax,Brax,C?n ti?ng Anh nghi v?n: Brax | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"""Trader""","""Trader""",C?n ti?ng Anh nghi v?n: Trader | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Oran,Oran,C?n ti?ng Anh nghi v?n: Oran | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Oran,Oran,C?n ti?ng Anh nghi v?n: Oran | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
