en_source,vn_translate,loi_du_doan
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Finish the Exam,Finish bài kiểm tra.,C?n ti?ng Anh nghi v?n: Finish | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Start the Motorbike Track Challenge,Bắt đầu Challenge Đường Đua Xe Mô-tô,C?n ti?ng Anh nghi v?n: Challenge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Start the Motorbike Track Challenge,Bắt đầu Challenge Đường Đua Xe Mô-tô,C?n ti?ng Anh nghi v?n: Challenge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Start the Motorbike Track Challenge,Bắt đầu Challenge Đường Đua Xe Mô-tô,C?n ti?ng Anh nghi v?n: Challenge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Start the Motorbike Track Challenge,Bắt đầu Challenge Đường Đua Xe Mô-tô,C?n ti?ng Anh nghi v?n: Challenge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Map on Animal Skin,Map Trên Da Thú,C?n ti?ng Anh nghi v?n: Map | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Starry is the Night,Night Ngàn Sao,C?n ti?ng Anh nghi v?n: Night | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
ATK Bonus,ATK Bonus,C?n ti?ng Anh nghi v?n: Bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Switch Terminal,Switch Terminal,C?n ti?ng Anh nghi v?n: Switch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Humans and Echoes,Humans và Echo,C?n ti?ng Anh nghi v?n: Humans | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Challenge: To Bell or Not to Bell,Challenge: Đánh Chuông Hay Không Đánh?,C?n ti?ng Anh nghi v?n: Challenge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Switch Resonator,Switch Resonator,C?n ti?ng Anh nghi v?n: Switch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
View/Collect,View/Thu thập,C?n ti?ng Anh nghi v?n: View | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance Skill,Resonance Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance Liberation,Resonance Liberation,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Echo Skill,Echo Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Switch to Aim Mode,Switch Sang Chế Độ Nhắm,C?n ti?ng Anh nghi v?n: Switch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance Skill,Resonance Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance Liberation,Resonance Liberation,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Echo Skill,Echo Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance Skill,Resonance Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance Skill,Resonance Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance Liberation,Resonance Liberation,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance Liberation,Resonance Liberation,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Echo Skill,Echo Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Echo Skill,Echo Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Switch scrolling area,Switch khu vực cuộn,C?n ti?ng Anh nghi v?n: Switch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Attack/Deploy,Attack/Triển khai,C?n ti?ng Anh nghi v?n: Attack | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Down Note,Down Ghi chú,C?n ti?ng Anh nghi v?n: Down | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Up Note,Up Ghi chú,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Gunshot in the Motel: Primary Buff,Phát Bắn Trong Khách Sạn: Buff Cơ Bản,C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Gunshot in the Motel: Ultimate Buff,Phát Bắn Trong Khách Sạn: Buff Tối Thượng,C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Justice to be Served: Primary Buff,Công Lý Phải Được Thực Thi: Buff Cơ Bản,C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Justice to be Served: Ultimate Buff,Công Lý Phải Được Thực Thi: Buff Tối Thượng,C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Gunshot in the Motel: Default Buff,Phát Bắn Trong Khách Sạn: Buff Mặc Định,C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Echo Challenge: Illusion,Echo Challenge: Ảo Ảnh,C?n ti?ng Anh nghi v?n: Challenge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Switch Echoes,Switch Echoes,C?n ti?ng Anh nghi v?n: Switch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
BA Hit,BA Hit,C?n ti?ng Anh nghi v?n: Hit | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
BA Hit,BA Hit,C?n ti?ng Anh nghi v?n: Hit | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
BA Hit,BA Hit,C?n ti?ng Anh nghi v?n: Hit | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
BA Hit,BA Hit,C?n ti?ng Anh nghi v?n: Hit | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonator Menu,Menu Resonator,C?n ti?ng Anh nghi v?n: Menu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance Liberation,Resonance Liberation,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Concerto Energy,Concerto Energy,C?n ti?ng Anh nghi v?n: Energy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Echo Skill,Echo Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonator Skill,Resonance Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonator Skill,Resonance Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonator Skill,Resonance Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonator Skill,Resonance Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonator Skill,Resonance Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonator Skill,Resonance Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Max HP+,Max HP+,C?n ti?ng Anh nghi v?n: Max | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Fusion RES,Fusion RES,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Electro RES,Electro RES,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Spectro RES,Spectro RES,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Havoc RES,Havoc RES,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance Energy,Resonance Energy,C?n ti?ng Anh nghi v?n: Energy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Max STA,Max STA,C?n ti?ng Anh nghi v?n: Max | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Fusion RES,Fusion RES,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Electro RES,Electro RES,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Spectro RES,Spectro RES,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Havoc RES,Havoc RES,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance Energy,Resonance Energy,C?n ti?ng Anh nghi v?n: Energy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Max STA,Max STA,C?n ti?ng Anh nghi v?n: Max | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Unique Effect: Increases Max HP by <color=Highlight>{0}</color>.,Hiệu ứng Đặc biệt: Tăng Max HP thêm <color=Highlight>{0}</color>.,C?n ti?ng Anh nghi v?n: Max | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Unique Effect: Increases Max HP by <color=Highlight>{0}</color>.,Hiệu ứng Đặc biệt: Tăng Max HP thêm <color=Highlight>{0}</color>.,C?n ti?ng Anh nghi v?n: Max | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Unique Effect: Grants Resonance Liberation DMG Bonus.,Hiệu ứng Đặc biệt: Tăng Sát Thương Resonance Liberation.,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Unique Effect: Grants Resonance Skill DMG Bonus.,Hiệu ứng Đặc biệt: Tăng Sát Thương Resonance Skill.,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
New Resonators,New Resonators,C?n ti?ng Anh nghi v?n: New | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
New Echoes,New Echoes,C?n ti?ng Anh nghi v?n: New | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"The ""Collection Gallery"" Area","The ""Thư Viện Sưu Tập"" Area",C?n ti?ng Anh nghi v?n: Area | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
My Resonators,My Resonators,C?n ti?ng Anh nghi v?n: My | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonator Debuff,Resonator Debuff,C?n ti?ng Anh nghi v?n: Debuff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Hit: VI,Hit: VI,C?n ti?ng Anh nghi v?n: Hit | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
About Rover,About Rover,C?n ti?ng Anh nghi v?n: About | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
About Rover,About Rover,C?n ti?ng Anh nghi v?n: About | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
About Rover,About Rover,C?n ti?ng Anh nghi v?n: About | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
About Rover,About Rover,C?n ti?ng Anh nghi v?n: About | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
HP Up,HP Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
HP Up,HP Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
DEF Up,DEF Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
DMG Up,DMG Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
HP Up,HP Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
ATK Up,ATK Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
ATK Up,ATK Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
ATK Up,ATK Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
ATK Up,ATK Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
DMG Up,DMG Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
DMG Up,DMG Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
DMG Up,DMG Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
My Resonators,My Resonators,C?n ti?ng Anh nghi v?n: My | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Your Resonators,Your Resonators,C?n ti?ng Anh nghi v?n: Your | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
HP Up,HP Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
DEF Up,DEF Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
About Rover,About Rover,C?n ti?ng Anh nghi v?n: About | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
ATK Up,ATK Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
test\复活,test\Hồi sinh,C?n ti?ng Anh nghi v?n: test | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
DMG Up,DMG Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance Skill,Resonance Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
About Rover,About Rover,C?n ti?ng Anh nghi v?n: About | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
The Search,The Search,C?n ti?ng Anh nghi v?n: Search | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Max HP,Max HP,C?n ti?ng Anh nghi v?n: Max | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
All DMG Bonus,Tất cả DMG Bonus,C?n ti?ng Anh nghi v?n: Bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Echo Rank up configuration does not exist,Cấu hình tăng cấp Rank Echo không tồn tại,C?n ti?ng Anh nghi v?n: Rank | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Echo Rank up material quantity error,Số lượng vật liệu tăng cấp Rank Echo không chính xác,C?n ti?ng Anh nghi v?n: Rank | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Echo Rank up material already picked,Vật liệu tăng cấp Rank Echo đã được chọn,C?n ti?ng Anh nghi v?n: Rank | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Echo Rank up material error,Lỗi vật liệu tăng cấp Rank Echo,C?n ti?ng Anh nghi v?n: Rank | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Cast calculation Id does not exist,ID tính toán Cast không tồn tại,C?n ti?ng Anh nghi v?n: Cast | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Cast configuration Id does not exist,ID cấu hình Cast không tồn tại,C?n ti?ng Anh nghi v?n: Cast | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance Liberation,Resonance Liberation,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Collect Surveillance Datasets within the time limit,Thu thập Surveillance Datasets trong thời gian giới hạn,C?n ti?ng Anh nghi v?n: Datasets; Surveillance | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Collect Surveillance Datasets within the time limit,Thu thập Surveillance Datasets trong thời gian giới hạn,C?n ti?ng Anh nghi v?n: Datasets; Surveillance | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Collect Surveillance Datasets within the time limit,Thu thập Surveillance Datasets trong thời gian giới hạn,C?n ti?ng Anh nghi v?n: Datasets; Surveillance | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Collect Surveillance Datasets within the time limit,Thu thập Surveillance Datasets trong thời gian giới hạn,C?n ti?ng Anh nghi v?n: Datasets; Surveillance | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Collect Surveillance Datasets within the time limit,Thu thập Surveillance Datasets trong thời gian giới hạn,C?n ti?ng Anh nghi v?n: Datasets; Surveillance | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Collect Surveillance Datasets within the time limit,Thu thập Surveillance Datasets trong thời gian giới hạn,C?n ti?ng Anh nghi v?n: Datasets; Surveillance | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Collect Surveillance Datasets within the time limit,Thu thập Surveillance Datasets trong thời gian giới hạn,C?n ti?ng Anh nghi v?n: Datasets; Surveillance | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Nightmare: Hecate will be more powerful after defeating a Resonator,Nightmare: Hecate sẽ trở nên mạnh mẽ hơn sau khi đánh bại một Resonator,C?n ti?ng Anh nghi v?n: Hecate; Nightmare | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Ice Chrysalises continuously heal the Glacio Dreadmanes,Ice Chrysalises liên tục hồi phục cho Glacio Dreadmane,C?n ti?ng Anh nghi v?n: Chrysalises; Ice | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Ice Chrysalises continuously heal the Glacio Dreadmanes,Ice Chrysalises liên tục hồi phục cho Glacio Dreadmane,C?n ti?ng Anh nghi v?n: Chrysalises; Ice | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Find Mingming and Doudou within the specified time,Tìm Mingming và Doudou trong thời gian quy định,C?n ti?ng Anh nghi v?n: Doudou; Mingming | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Find Mingming and Doudou within the specified time,Tìm Mingming và Doudou trong thời gian quy định,C?n ti?ng Anh nghi v?n: Doudou; Mingming | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Find Mingming and Doudou within the specified time,Tìm Mingming và Doudou trong thời gian quy định,C?n ti?ng Anh nghi v?n: Doudou; Mingming | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Freshman Essential: Startorch's Top Fan Club Picks (Excerpt),Cẩm nang Tân Sinh: Tuyển tập yêu thích của Fan Club Startorch (Trích đoạn),C?n ti?ng Anh nghi v?n: Club; Fan | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Boosts the Off-Tune Buildup Rate for a specific Resonator in the team,Tăng tốc độ tích lũy Off-Tune cho một Resonator cụ thể trong đội,C?n ti?ng Anh nghi v?n: Off; Tune | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Collect 10 datasets in all challenges of Solaris Weather Forecast,Thu thập 10 bộ dữ liệu trong tất cả thử thách của Solaris Weather Forecast,C?n ti?ng Anh nghi v?n: Forecast; Weather | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"Mortefi will coalesce his uncontrollable rage into flames that pour from his fingertips.
The Red Dragon will descend in a fury that will burn everything.","Mortefi sẽ kết tụ cơn thịnh nộ không kiểm soát của mình thành ngọn lửa tuôn ra từ đầu ngón tay.
Dragon Đỏ sẽ giáng xuống trong cơn thịnh nộ thiêu đốt mọi thứ.",C?n ti?ng Anh nghi v?n: Dragon; Mortefi | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Dream Contagion: Three Tigers of Septimont,Dream Contagion: Ba Con Hổ Của Septimont,C?n ti?ng Anh nghi v?n: Contagion; Dream | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"Collect 8000 Coins in ""Fool's Fiction""","Thu thập 8.000 Xu trong ""Fool's Fiction""",C?n ti?ng Anh nghi v?n: Fiction; Fool's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"From the Etheric Sea to Sonoro, from time to space…","Từ Etheric Seaic đến Sonoro, từ thời gian đến không gian…",C?n ti?ng Anh nghi v?n: Etheric; Sonoro | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Strange that Augusta would allow Avidius to join the hunt…,"Lạ thật, Augusta lại cho phép Avidius tham gia cuộc săn…",C?n ti?ng Anh nghi v?n: Augusta; Avidius | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Tacet Discord: Crownless: Clone one hit kill,Tacet Discord: Crownless: Hạ gục bản sao trong một đòn,C?n ti?ng Anh nghi v?n: Crownless; Discord | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
