en_source,vn_translate,loi_du_doan
"Complete Tutorial Quests ""Operation: Frontier Renewal” to unlock","Hoàn thành Hướng Dẫn Nhiệm Vụ ""Operation: Frontier Renewal"" để mở khóa",C?n ti?ng Anh nghi v?n: Frontier; Operation; Renewal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Insufficient Network Activity,Insufficient Network Activity,C?n ti?ng Anh nghi v?n: Activity; Insufficient; Network | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"Please proceed with Exploration Quest ""Operation: Frontier Renewal""","Hãy tiếp tục Nhiệm Vụ Thám Hiểm ""Operation: Frontier Renewal""",C?n ti?ng Anh nghi v?n: Frontier; Operation; Renewal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Please proceed with Exploration Quest Operation: Frontier Renewal,Hãy tiếp tục Nhiệm Vụ Thám Hiểm Operation: Frontier Renewal,C?n ti?ng Anh nghi v?n: Frontier; Operation; Renewal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bitter Melon Juice,Bitter Melon Juice,C?n ti?ng Anh nghi v?n: Bitter; Juice; Melon | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Viscum Berry Bits,Viscum Berry Bits,C?n ti?ng Anh nghi v?n: Berry; Bits; Viscum | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sour Plum Cubes,Sour Plum Cubes,C?n ti?ng Anh nghi v?n: Cubes; Plum; Sour | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Two-Tone Marshmallow,Two-Tone Marshmallow,C?n ti?ng Anh nghi v?n: Marshmallow; Tone; Two | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Duet of Teas,Duet of Teas,C?n ti?ng Anh nghi v?n: Duet; of; Teas | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Nectar Black Tea,Nectar Black Tea,C?n ti?ng Anh nghi v?n: Black; Nectar; Tea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Olive Black Tea,Olive Black Tea,C?n ti?ng Anh nghi v?n: Black; Olive; Tea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Vitality Black Tea,Vitality Black Tea,C?n ti?ng Anh nghi v?n: Black; Tea; Vitality | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Plant Milk Tea,Plant Milk Tea,C?n ti?ng Anh nghi v?n: Milk; Plant; Tea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lemon Black Tea,Lemon Black Tea,C?n ti?ng Anh nghi v?n: Black; Lemon; Tea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Nectar Iced Tea,Nectar Iced Tea,C?n ti?ng Anh nghi v?n: Iced; Nectar; Tea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Olive Iced Tea,Olive Iced Tea,C?n ti?ng Anh nghi v?n: Iced; Olive; Tea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Vitality Iced Tea,Vitality Iced Tea,C?n ti?ng Anh nghi v?n: Iced; Tea; Vitality | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lemon Iced Tea,Lemon Iced Tea,C?n ti?ng Anh nghi v?n: Iced; Lemon; Tea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sunflare Signature Coffee,Sunflare Signature Coffee,C?n ti?ng Anh nghi v?n: Coffee; Signature; Sunflare | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bitter Melon Nectar,Bitter Melon Nectar,C?n ti?ng Anh nghi v?n: Bitter; Melon; Nectar | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bitter Melon Coffee,Bitter Melon Coffee,C?n ti?ng Anh nghi v?n: Bitter; Coffee; Melon | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bitter Melon Milk,Bitter Melon Milk,C?n ti?ng Anh nghi v?n: Bitter; Melon; Milk | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bitter Melon Lemonade,Bitter Melon Lemonade,C?n ti?ng Anh nghi v?n: Bitter; Lemonade; Melon | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Concentrated Sunflare Nectar,Concentrated Sunflare Nectar,C?n ti?ng Anh nghi v?n: Concentrated; Nectar; Sunflare | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Concentrated Olive Juice,Concentrated Olive Juice,C?n ti?ng Anh nghi v?n: Concentrated; Juice; Olive | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Concentrated Plant Milk,Concentrated Plant Milk,C?n ti?ng Anh nghi v?n: Concentrated; Milk; Plant | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Concentrated Lemon Juice,Concentrated Lemon Juice,C?n ti?ng Anh nghi v?n: Concentrated; Juice; Lemon | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Olive Iced Tea,Olive Iced Tea,C?n ti?ng Anh nghi v?n: Iced; Olive; Tea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Nectar Black Tea,Nectar Black Tea,C?n ti?ng Anh nghi v?n: Black; Nectar; Tea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Use Viscum Berry Bits,Sử dụng Viscum Berry Bits,C?n ti?ng Anh nghi v?n: Berry; Bits; Viscum | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Use Viscum Berry Bits,Sử dụng Viscum Berry Bits,C?n ti?ng Anh nghi v?n: Berry; Bits; Viscum | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rebuild the Spacetrek–Bjartr Bridge,Xây dựng lại Spacetrek–Bjartr Bridge,C?n ti?ng Anh nghi v?n: Bjartr; Bridge; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exited Overview Camera,Exited Overview Camera,C?n ti?ng Anh nghi v?n: Camera; Exited; Overview | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Insufficient Starfall Coins,Insufficient Starfall Coins,C?n ti?ng Anh nghi v?n: Coins; Insufficient; Starfall | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Diggy Duggy Pillow,Diggy Duggy Pillow,C?n ti?ng Anh nghi v?n: Diggy; Duggy; Pillow | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dreamscape Swim Ring,Dreamscape Swim Ring,C?n ti?ng Anh nghi v?n: Dreamscape; Ring; Swim | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Averardo Floor Clock,Averardo Floor Clock,C?n ti?ng Anh nghi v?n: Averardo; Clock; Floor | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Vessel Floor Clock,Vessel Floor Clock,C?n ti?ng Anh nghi v?n: Clock; Floor; Vessel | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Calendula Floor Clock,Calendula Floor Clock,C?n ti?ng Anh nghi v?n: Calendula; Clock; Floor | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Averardo Floor Lamp,Averardo Floor Lamp,C?n ti?ng Anh nghi v?n: Averardo; Floor; Lamp | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Tentacle Floor Lamp,Tentacle Floor Lamp,C?n ti?ng Anh nghi v?n: Floor; Lamp; Tentacle | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sonata Organ Cart,Sonata Organ Cart,C?n ti?ng Anh nghi v?n: Cart; Organ; Sonata | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Elegant Table Lamp,Elegant Table Lamp,C?n ti?ng Anh nghi v?n: Elegant; Lamp; Table | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ammonoid Table Clock,Ammonoid Table Clock,C?n ti?ng Anh nghi v?n: Ammonoid; Clock; Table | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Azure Flowering Tree,Azure Flowering Tree,C?n ti?ng Anh nghi v?n: Azure; Flowering; Tree | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Azure Flowering Tree,Azure Flowering Tree,C?n ti?ng Anh nghi v?n: Azure; Flowering; Tree | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Azure Flowering Tree,Azure Flowering Tree,C?n ti?ng Anh nghi v?n: Azure; Flowering; Tree | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Natural Flowering Tree,Natural Flowering Tree,C?n ti?ng Anh nghi v?n: Flowering; Natural; Tree | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Natural Flowering Tree,Natural Flowering Tree,C?n ti?ng Anh nghi v?n: Flowering; Natural; Tree | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Natural Flowering Tree,Natural Flowering Tree,C?n ti?ng Anh nghi v?n: Flowering; Natural; Tree | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Red Floral Arrangement,Red Floral Arrangement,C?n ti?ng Anh nghi v?n: Arrangement; Floral; Red | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Blue Floral Arrangement,Blue Floral Arrangement,C?n ti?ng Anh nghi v?n: Arrangement; Blue; Floral | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
TERM-X: Outreach,TERM-X: Outreach,C?n ti?ng Anh nghi v?n: Outreach; TERM; X | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pastoral Floral Arrangement,Pastoral Floral Arrangement,C?n ti?ng Anh nghi v?n: Arrangement; Floral; Pastoral | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Study Floral Arrangement,Study Floral Arrangement,C?n ti?ng Anh nghi v?n: Arrangement; Floral; Study | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Greenhouse Floral Arrangement,Greenhouse Floral Arrangement,C?n ti?ng Anh nghi v?n: Arrangement; Floral; Greenhouse | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Tidal Floral Arrangement,Tidal Floral Arrangement,C?n ti?ng Anh nghi v?n: Arrangement; Floral; Tidal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Decor Set - Tides,Decor Set - Tides,C?n ti?ng Anh nghi v?n: Decor; Set; Tides | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Decor Set - Market,Decor Set - Market,C?n ti?ng Anh nghi v?n: Decor; Market; Set | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Assorted Fruit Platter,Assorted Fruit Platter,C?n ti?ng Anh nghi v?n: Assorted; Fruit; Platter | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Vibrant Fruit Platter,Vibrant Fruit Platter,C?n ti?ng Anh nghi v?n: Fruit; Platter; Vibrant | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Mixed Fruit Platter,Mixed Fruit Platter,C?n ti?ng Anh nghi v?n: Fruit; Mixed; Platter | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ornament Set - Leisure,Ornament Set - Leisure,C?n ti?ng Anh nghi v?n: Leisure; Ornament; Set | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hearty Afternoon Tea,Hearty Afternoon Tea,C?n ti?ng Anh nghi v?n: Afternoon; Hearty; Tea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Modern Afternoon Tea,Modern Afternoon Tea,C?n ti?ng Anh nghi v?n: Afternoon; Modern; Tea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Childhood Dream Gift,Childhood Dream Gift,C?n ti?ng Anh nghi v?n: Childhood; Dream; Gift | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Mineral Display Rack,Mineral Display Rack,C?n ti?ng Anh nghi v?n: Display; Mineral; Rack | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Averardo Writing Desk,Averardo Writing Desk,C?n ti?ng Anh nghi v?n: Averardo; Desk; Writing | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Montelli Wine Cabinet,Montelli Wine Cabinet,C?n ti?ng Anh nghi v?n: Cabinet; Montelli; Wine | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Oak Wine Barrels,Oak Wine Barrels,C?n ti?ng Anh nghi v?n: Barrels; Oak; Wine | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Wine Display Cabinet,Wine Display Cabinet,C?n ti?ng Anh nghi v?n: Cabinet; Display; Wine | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Soft Pink Lawn,Soft Pink Lawn,C?n ti?ng Anh nghi v?n: Lawn; Pink; Soft | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pale Blue Lawn,Pale Blue Lawn,C?n ti?ng Anh nghi v?n: Blue; Lawn; Pale | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Early Autumn Lawn,Early Autumn Lawn,C?n ti?ng Anh nghi v?n: Autumn; Early; Lawn | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Soft Pink Lawn,Soft Pink Lawn,C?n ti?ng Anh nghi v?n: Lawn; Pink; Soft | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pale Blue Lawn,Pale Blue Lawn,C?n ti?ng Anh nghi v?n: Blue; Lawn; Pale | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Early Autumn Lawn,Early Autumn Lawn,C?n ti?ng Anh nghi v?n: Autumn; Early; Lawn | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Soft Pink Lawn,Soft Pink Lawn,C?n ti?ng Anh nghi v?n: Lawn; Pink; Soft | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pale Blue Lawn,Pale Blue Lawn,C?n ti?ng Anh nghi v?n: Blue; Lawn; Pale | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Early Autumn Lawn,Early Autumn Lawn,C?n ti?ng Anh nghi v?n: Autumn; Early; Lawn | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Soft Pink Flowerbed,Soft Pink Flowerbed,C?n ti?ng Anh nghi v?n: Flowerbed; Pink; Soft | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pale Blue Flowerbed,Pale Blue Flowerbed,C?n ti?ng Anh nghi v?n: Blue; Flowerbed; Pale | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Early Autumn Flowerbed,Early Autumn Flowerbed,C?n ti?ng Anh nghi v?n: Autumn; Early; Flowerbed | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Soft Pink Flowerbed,Soft Pink Flowerbed,C?n ti?ng Anh nghi v?n: Flowerbed; Pink; Soft | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pale Blue Flowerbed,Pale Blue Flowerbed,C?n ti?ng Anh nghi v?n: Blue; Flowerbed; Pale | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Early Autumn Flowerbed,Early Autumn Flowerbed,C?n ti?ng Anh nghi v?n: Autumn; Early; Flowerbed | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Soft Pink Flowerbed,Soft Pink Flowerbed,C?n ti?ng Anh nghi v?n: Flowerbed; Pink; Soft | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pale Blue Flowerbed,Pale Blue Flowerbed,C?n ti?ng Anh nghi v?n: Blue; Flowerbed; Pale | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Early Autumn Flowerbed,Early Autumn Flowerbed,C?n ti?ng Anh nghi v?n: Autumn; Early; Flowerbed | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Soft Pink Tree,Soft Pink Tree,C?n ti?ng Anh nghi v?n: Pink; Soft; Tree | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pale Blue Tree,Pale Blue Tree,C?n ti?ng Anh nghi v?n: Blue; Pale; Tree | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Early Autumn Tree,Early Autumn Tree,C?n ti?ng Anh nghi v?n: Autumn; Early; Tree | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Soft Pink Tree,Soft Pink Tree,C?n ti?ng Anh nghi v?n: Pink; Soft; Tree | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pale Blue Tree,Pale Blue Tree,C?n ti?ng Anh nghi v?n: Blue; Pale; Tree | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Early Autumn Tree,Early Autumn Tree,C?n ti?ng Anh nghi v?n: Autumn; Early; Tree | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Soft Pink Tree,Soft Pink Tree,C?n ti?ng Anh nghi v?n: Pink; Soft; Tree | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pale Blue Tree,Pale Blue Tree,C?n ti?ng Anh nghi v?n: Blue; Pale; Tree | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Early Autumn Tree,Early Autumn Tree,C?n ti?ng Anh nghi v?n: Autumn; Early; Tree | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Worn Gulpuff Plushie,Worn Gulpuff Plushie,C?n ti?ng Anh nghi v?n: Gulpuff; Plushie; Worn | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Riot Blades Lv. 0,Riot Blades Lv. 0,C?n ti?ng Anh nghi v?n: Blades; Lv; Riot | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Riot Blades Lv. 1,Riot Blades Lv. 1,C?n ti?ng Anh nghi v?n: Blades; Lv; Riot | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Riot Blades Lv. 2,Riot Blades Lv. 2,C?n ti?ng Anh nghi v?n: Blades; Lv; Riot | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Riot Blades Lv. 3,Riot Blades Lv. 3,C?n ti?ng Anh nghi v?n: Blades; Lv; Riot | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Mind Shock Lv. 0,Mind Shock Lv. 0,C?n ti?ng Anh nghi v?n: Lv; Mind; Shock | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Mind Shock Lv. 1,Mind Shock Lv. 1,C?n ti?ng Anh nghi v?n: Lv; Mind; Shock | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Mind Shock Lv. 2,Mind Shock Lv. 2,C?n ti?ng Anh nghi v?n: Lv; Mind; Shock | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Mind Shock Lv. 3,Mind Shock Lv. 3,C?n ti?ng Anh nghi v?n: Lv; Mind; Shock | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Impulse Tide Lv. 0,Impulse Tide Lv. 0,C?n ti?ng Anh nghi v?n: Impulse; Lv; Tide | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Impulse Tide Lv. 1,Impulse Tide Lv. 1,C?n ti?ng Anh nghi v?n: Impulse; Lv; Tide | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Impulse Tide Lv. 2,Impulse Tide Lv. 2,C?n ti?ng Anh nghi v?n: Impulse; Lv; Tide | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Impulse Tide Lv. 3,Impulse Tide Lv. 3,C?n ti?ng Anh nghi v?n: Impulse; Lv; Tide | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hypnotic Chant Lv. 0,Hypnotic Chant Lv. 0,C?n ti?ng Anh nghi v?n: Chant; Hypnotic; Lv | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hypnotic Chant Lv. 1,Hypnotic Chant Lv. 1,C?n ti?ng Anh nghi v?n: Chant; Hypnotic; Lv | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hypnotic Chant Lv. 2,Hypnotic Chant Lv. 2,C?n ti?ng Anh nghi v?n: Chant; Hypnotic; Lv | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hypnotic Chant Lv. 3,Hypnotic Chant Lv. 3,C?n ti?ng Anh nghi v?n: Chant; Hypnotic; Lv | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Piercing Claw Lv. 0,Piercing Claw Lv. 0,C?n ti?ng Anh nghi v?n: Claw; Lv; Piercing | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Piercing Claw Lv. 1,Piercing Claw Lv. 1,C?n ti?ng Anh nghi v?n: Claw; Lv; Piercing | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Piercing Claw Lv. 2,Piercing Claw Lv. 2,C?n ti?ng Anh nghi v?n: Claw; Lv; Piercing | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Piercing Claw Lv. 3,Piercing Claw Lv. 3,C?n ti?ng Anh nghi v?n: Claw; Lv; Piercing | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Budget Dilemma Lv. 0,Budget Dilemma Lv. 0,C?n ti?ng Anh nghi v?n: Budget; Dilemma; Lv | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Budget Dilemma Lv. 1,Budget Dilemma Lv. 1,C?n ti?ng Anh nghi v?n: Budget; Dilemma; Lv | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Budget Dilemma Lv. 2,Budget Dilemma Lv. 2,C?n ti?ng Anh nghi v?n: Budget; Dilemma; Lv | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Budget Dilemma Lv. 3,Budget Dilemma Lv. 3,C?n ti?ng Anh nghi v?n: Budget; Dilemma; Lv | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Screening Room I,Screening Room I,C?n ti?ng Anh nghi v?n: I; Room; Screening | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Screening Room II,Screening Room II,C?n ti?ng Anh nghi v?n: II; Room; Screening | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Screening Room III,Screening Room III,C?n ti?ng Anh nghi v?n: III; Room; Screening | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Outdoor Lounge I,Outdoor Lounge I,C?n ti?ng Anh nghi v?n: I; Lounge; Outdoor | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Outdoor Lounge II,Outdoor Lounge II,C?n ti?ng Anh nghi v?n: II; Lounge; Outdoor | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Outdoor Lounge III,Outdoor Lounge III,C?n ti?ng Anh nghi v?n: III; Lounge; Outdoor | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Off-Field Aid,Off-Field Aid,C?n ti?ng Anh nghi v?n: Aid; Field; Off | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Upphaf Forest Ruins,Upphaf Forest Ruins,C?n ti?ng Anh nghi v?n: Forest; Ruins; Upphaf | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Frostlands Transit Port,Frostlands Transit Port,C?n ti?ng Anh nghi v?n: Frostlands; Port; Transit | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Upphaf Forest Ruins,Upphaf Forest Ruins,C?n ti?ng Anh nghi v?n: Forest; Ruins; Upphaf | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Frostlands Transit Port,Frostlands Transit Port,C?n ti?ng Anh nghi v?n: Frostlands; Port; Transit | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lollo Campaign: Implementation,Lollo Campaign: Implementation,C?n ti?ng Anh nghi v?n: Campaign; Implementation; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
