en_source,vn_translate,loi_du_doan
Familiar Sounding Girl,Familiar Sounding Girl,C?n ti?ng Anh nghi v?n: Familiar; Girl; Sounding | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Resident of Valym,Resident of Valym,C?n ti?ng Anh nghi v?n: of; Resident; Valym | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Crisp Strike Sound,Crisp Strike Sound,C?n ti?ng Anh nghi v?n: Crisp; Sound; Strike | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bitter Fallen Hero,Bitter Fallen Hero,C?n ti?ng Anh nghi v?n: Bitter; Fallen; Hero | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Helpless Fallen Hero,Helpless Fallen Hero,C?n ti?ng Anh nghi v?n: Fallen; Helpless; Hero | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Scared Fallen Hero,Scared Fallen Hero,C?n ti?ng Anh nghi v?n: Fallen; Hero; Scared | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Compassionate Fallen Hero,Compassionate Fallen Hero,C?n ti?ng Anh nghi v?n: Compassionate; Fallen; Hero | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Wavering Fallen Hero,Wavering Fallen Hero,C?n ti?ng Anh nghi v?n: Fallen; Hero; Wavering | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Unyielding Gladiator's Spirit,Unyielding Gladiator's Spirit,C?n ti?ng Anh nghi v?n: Gladiator's; Spirit; Unyielding | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Familiar Sounding Girl,Familiar Sounding Girl,C?n ti?ng Anh nghi v?n: Familiar; Girl; Sounding | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ceremonial Officer Bruno,Ceremonial Officer Bruno,C?n ti?ng Anh nghi v?n: Bruno; Ceremonial; Officer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ephor's Palace Attendant,Ephor's Palace Attendant,C?n ti?ng Anh nghi v?n: Attendant; Ephor's; Palace | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bow-Forging Blacksmith,Bow-Forging Blacksmith,C?n ti?ng Anh nghi v?n: Blacksmith; Bow; Forging | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Troubled Ministry Staff,Troubled Ministry Staff,C?n ti?ng Anh nghi v?n: Ministry; Staff; Troubled | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hairless Kitten (Translation),Hairless Kitten (Translation),C?n ti?ng Anh nghi v?n: Hairless; Kitten; Translation | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Caged Midnight Ranger,Caged Midnight Ranger,C?n ti?ng Anh nghi v?n: Caged; Midnight; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Geohide Saurian (Translation),Geohide Saurian (Translation),C?n ti?ng Anh nghi v?n: Geohide; Saurian; Translation | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"""Watch Play"" (Translation)","""Watch Play"" (Translation)",C?n ti?ng Anh nghi v?n: Play; Translation; Watch | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Black-Striped Frog,Black-Striped Frog,C?n ti?ng Anh nghi v?n: Black; Frog; Striped | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Gray Ridge Bull,Gray Ridge Bull,C?n ti?ng Anh nghi v?n: Bull; Gray; Ridge | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Upset Young Man,Upset Young Man,C?n ti?ng Anh nghi v?n: Man; Upset; Young | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Carlotta's Mirror Self,Carlotta's Mirror Self,C?n ti?ng Anh nghi v?n: Carlotta's; Mirror; Self | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Knight of Cowardice,Knight of Cowardice,C?n ti?ng Anh nghi v?n: Cowardice; Knight; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Knight of Vanity,Knight of Vanity,C?n ti?ng Anh nghi v?n: Knight; of; Vanity | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Knight of Greed,Knight of Greed,C?n ti?ng Anh nghi v?n: Greed; Knight; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Knight of Atrocity,Knight of Atrocity,C?n ti?ng Anh nghi v?n: Atrocity; Knight; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Front Desk Attendant,Front Desk Attendant,C?n ti?ng Anh nghi v?n: Attendant; Desk; Front | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Demon King (Phrolova),Demon King (Phrolova),C?n ti?ng Anh nghi v?n: Demon; King; Phrolova | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Panic-stricken Citizen,Panic-stricken Citizen,C?n ti?ng Anh nghi v?n: Citizen; Panic; stricken | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Filthy Data Panel,Filthy Data Panel,C?n ti?ng Anh nghi v?n: Data; Filthy; Panel | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
High School Girl,High School Girl,C?n ti?ng Anh nghi v?n: Girl; High; School | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cheerful Young Man,Cheerful Young Man,C?n ti?ng Anh nghi v?n: Cheerful; Man; Young | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Energized Academy Student,Energized Academy Student,C?n ti?ng Anh nghi v?n: Academy; Energized; Student | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Caring Academy Student,Caring Academy Student,C?n ti?ng Anh nghi v?n: Academy; Caring; Student | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Expert on TV,Expert on TV,C?n ti?ng Anh nghi v?n: Expert; on; TV | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Strange Black Cat,Strange Black Cat,C?n ti?ng Anh nghi v?n: Black; Cat; Strange | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Depressed Office Worker,Depressed Office Worker,C?n ti?ng Anh nghi v?n: Depressed; Office; Worker | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exile in Ambush,Exile in Ambush,C?n ti?ng Anh nghi v?n: Ambush; Exile; in | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Well-Informed Mornguard,Well-Informed Mornguard,C?n ti?ng Anh nghi v?n: Informed; Mornguard; Well | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Broken Gear Core,Broken Gear Core,C?n ti?ng Anh nghi v?n: Broken; Core; Gear | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Abandoned Mixture Bottle,Abandoned Mixture Bottle,C?n ti?ng Anh nghi v?n: Abandoned; Bottle; Mixture | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Playing Rhythmic Syrup,Playing Rhythmic Syrup,C?n ti?ng Anh nghi v?n: Playing; Rhythmic; Syrup | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Midnight Ranger A,Midnight Ranger A,C?n ti?ng Anh nghi v?n: A; Midnight; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Midnight Ranger B,Midnight Ranger B,C?n ti?ng Anh nghi v?n: B; Midnight; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Midnight Ranger C,Midnight Ranger C,C?n ti?ng Anh nghi v?n: C; Midnight; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Unfamiliar Midnight Ranger,Unfamiliar Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger; Unfamiliar | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Passive Midnight Ranger,Passive Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Passive; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Positive Midnight Ranger,Positive Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Positive; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Relic Merchant Machine,Relic Merchant Machine,C?n ti?ng Anh nghi v?n: Machine; Merchant; Relic | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Novice Chef Shuncai,Novice Chef Shuncai,C?n ti?ng Anh nghi v?n: Chef; Novice; Shuncai | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lollo Logistics Manager,Lollo Logistics Manager,C?n ti?ng Anh nghi v?n: Logistics; Lollo; Manager | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Xiangli Yao's Illusion?,Xiangli Yao's Illusion?,C?n ti?ng Anh nghi v?n: Illusion; Xiangli; Yao's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Injured Young Man,Injured Young Man,C?n ti?ng Anh nghi v?n: Injured; Man; Young | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Scared Young Man,Scared Young Man,C?n ti?ng Anh nghi v?n: Man; Scared; Young | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jolly Vault Staff,Jolly Vault Staff,C?n ti?ng Anh nghi v?n: Jolly; Staff; Vault | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hopeful Vault Staff,Hopeful Vault Staff,C?n ti?ng Anh nghi v?n: Hopeful; Staff; Vault | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cautious Vault Staff,Cautious Vault Staff,C?n ti?ng Anh nghi v?n: Cautious; Staff; Vault | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sad Vault Staff,Sad Vault Staff,C?n ti?ng Anh nghi v?n: Sad; Staff; Vault | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Phrolova (Smiling serenely),Phrolova (Smiling serenely),C?n ti?ng Anh nghi v?n: Phrolova; serenely; Smiling | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"Hoo, Lulu, Shee","Hoo, Lulu, Shee",C?n ti?ng Anh nghi v?n: Hoo; Lulu; Shee | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Student on Break,Student on Break,C?n ti?ng Anh nghi v?n: Break; on; Student | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Young Roya Merchant,Young Roya Merchant,C?n ti?ng Anh nghi v?n: Merchant; Roya; Young | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Quick-witted Student,Quick-witted Student,C?n ti?ng Anh nghi v?n: Quick; Student; witted | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Zealous Pioneer Association Reporter,Zealous Pioneer Association Phóng viên,C?n ti?ng Anh nghi v?n: Association; Pioneer; Zealous | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Shrewd Royan Merchant,Shrewd Royan Merchant,C?n ti?ng Anh nghi v?n: Merchant; Royan; Shrewd | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Newly-arrived Researcher,Newly-arrived Researcher,C?n ti?ng Anh nghi v?n: arrived; Newly; Researcher | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Weight-carrying Youth,Weight-carrying Youth,C?n ti?ng Anh nghi v?n: carrying; Weight; Youth | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
TARD-E Unit,TARD-E Unit,C?n ti?ng Anh nghi v?n: E; TARD; Unit | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Academic Committee Officer,Academic Committee Officer,C?n ti?ng Anh nghi v?n: Academic; Committee; Officer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Nervous Giant Soliskin,Nervous Giant Soliskin,C?n ti?ng Anh nghi v?n: Giant; Nervous; Soliskin | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Helpless Small Soliskin,Helpless Small Soliskin,C?n ti?ng Anh nghi v?n: Helpless; Small; Soliskin | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Boisterous Small Soliskin,Boisterous Small Soliskin,C?n ti?ng Anh nghi v?n: Boisterous; Small; Soliskin | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Happy Small Soliskin,Happy Small Soliskin,C?n ti?ng Anh nghi v?n: Happy; Small; Soliskin | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Spacetrek Collective: Reply,Spacetrek Collective: Reply,C?n ti?ng Anh nghi v?n: Collective; Reply; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Middle-aged Roya,Middle-aged Roya,C?n ti?ng Anh nghi v?n: aged; Middle; Roya | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Happy Royan Student,Happy Royan Student,C?n ti?ng Anh nghi v?n: Happy; Royan; Student | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Short-tempered Student,Short-tempered Student,C?n ti?ng Anh nghi v?n: Short; Student; tempered | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Wire-Thief Outcast,Wire-Thief Outcast,C?n ti?ng Anh nghi v?n: Outcast; Thief; Wire | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Record-keeping Student,Record-keeping Student,C?n ti?ng Anh nghi v?n: keeping; Record; Student | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Gluttonous Sabercat Prowler,Gluttonous Sabercat Prowler,C?n ti?ng Anh nghi v?n: Gluttonous; Prowler; Sabercat | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"Gluttonous ""Big Cat""","Gluttonous ""Big Cat""",C?n ti?ng Anh nghi v?n: Big; Cat; Gluttonous | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rhythmic Trembling Sound,Rhythmic Trembling Sound,C?n ti?ng Anh nghi v?n: Rhythmic; Sound; Trembling | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Young Girl That Looks like Mayo,Young Girl Trông Giống Mayo,C?n ti?ng Anh nghi v?n: Girl; Mayo; Young | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Transfer Staff Member,Transfer Staff Member,C?n ti?ng Anh nghi v?n: Member; Staff; Transfer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Onlooking Royan Student,Onlooking Royan Student,C?n ti?ng Anh nghi v?n: Onlooking; Royan; Student | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Tired-looking Researcher,Tired-looking Researcher,C?n ti?ng Anh nghi v?n: looking; Researcher; Tired | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Spacetrek Collective: Reply,Spacetrek Collective: Reply,C?n ti?ng Anh nghi v?n: Collective; Reply; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Spacetrek Collective: Reply,Spacetrek Collective: Reply,C?n ti?ng Anh nghi v?n: Collective; Reply; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Academic Committee Supervisor,Academic Committee Supervisor,C?n ti?ng Anh nghi v?n: Academic; Committee; Supervisor | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Broken Spacetrek Explorer,Broken Spacetrek Explorer,C?n ti?ng Anh nghi v?n: Broken; Explorer; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
{message} Paranormal Fan Club,{message} Paranormal Fan Club,C?n ti?ng Anh nghi v?n: Club; Fan; Paranormal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Well-behaved Soliskin,Well-behaved Soliskin,C?n ti?ng Anh nghi v?n: behaved; Soliskin; Well | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Agronomy Wing Student,Agronomy Wing Student,C?n ti?ng Anh nghi v?n: Agronomy; Student; Wing | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Encrypted Thesis Paper,Encrypted Thesis Paper,C?n ti?ng Anh nghi v?n: Encrypted; Paper; Thesis | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Strange Reading Material,Strange Reading Material,C?n ti?ng Anh nghi v?n: Material; Reading; Strange | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Burning Room Researcher,Burning Room Researcher,C?n ti?ng Anh nghi v?n: Burning; Researcher; Room | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"""Chen Da'bao"", exposed","""Chen Da'bao"", exposed",C?n ti?ng Anh nghi v?n: Chen; Da'bao; exposed | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Flippant Young Man,Flippant Young Man,C?n ti?ng Anh nghi v?n: Flippant; Man; Young | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enthusiastic Young Man,Enthusiastic Young Man,C?n ti?ng Anh nghi v?n: Enthusiastic; Man; Young | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Peaceful Young Man,Peaceful Young Man,C?n ti?ng Anh nghi v?n: Man; Peaceful; Young | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rebellious Young Man,Rebellious Young Man,C?n ti?ng Anh nghi v?n: Man; Rebellious; Young | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Black Shores Researcher,Black Shores Researcher,C?n ti?ng Anh nghi v?n: Black; Researcher; Shores | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Surprised Vault Staff,Surprised Vault Staff,C?n ti?ng Anh nghi v?n: Staff; Surprised; Vault | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Moved Vault Staff,Moved Vault Staff,C?n ti?ng Anh nghi v?n: Moved; Staff; Vault | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Excited Vault Staff,Excited Vault Staff,C?n ti?ng Anh nghi v?n: Excited; Staff; Vault | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Middle-aged Man,Middle-aged Man,C?n ti?ng Anh nghi v?n: aged; Man; Middle | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Surprised Vault Staff,Surprised Vault Staff,C?n ti?ng Anh nghi v?n: Staff; Surprised; Vault | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Moved Vault Staff,Moved Vault Staff,C?n ti?ng Anh nghi v?n: Moved; Staff; Vault | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Excited Vault Staff,Excited Vault Staff,C?n ti?ng Anh nghi v?n: Excited; Staff; Vault | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Still Infatuated Samara,Still Infatuated Samara,C?n ti?ng Anh nghi v?n: Infatuated; Samara; Still | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Friendly Booze Peddler,Friendly Booze Peddler,C?n ti?ng Anh nghi v?n: Booze; Friendly; Peddler | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Boastful Gear Vendor,Boastful Gear Vendor,C?n ti?ng Anh nghi v?n: Boastful; Gear; Vendor | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Well-Maintained Helmet,Well-Maintained Helmet,C?n ti?ng Anh nghi v?n: Helmet; Maintained; Well | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Battle‑Worn Dagger,Battle‑Worn Dagger,C?n ti?ng Anh nghi v?n: Battle; Dagger; Worn | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Crab Merchant Haag,Crab Merchant Haag,C?n ti?ng Anh nghi v?n: Crab; Haag; Merchant | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fluffy Flufftail Fox,Fluffy Flufftail Fox,C?n ti?ng Anh nghi v?n: Flufftail; Fluffy; Fox | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Serious Support Staff Member,Serious Hỗ Trợ Staff Member,C?n ti?ng Anh nghi v?n: Member; Serious; Staff | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Frostland Reavers' Throne,Frostland Reavers' Throne,C?n ti?ng Anh nghi v?n: Frostland; Reavers'; Throne | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Curious Flufftail Fox,Curious Flufftail Fox,C?n ti?ng Anh nghi v?n: Curious; Flufftail; Fox | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
{message} Frostlands Polar Research Outpost,{message} Frostlands Polar Nghiên cứu Outpost,C?n ti?ng Anh nghi v?n: Frostlands; Outpost; Polar | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Suspicious Ice Block,Suspicious Ice Block,C?n ti?ng Anh nghi v?n: Block; Ice; Suspicious | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Past Luuk Herssen,Past Luuk Herssen,C?n ti?ng Anh nghi v?n: Herssen; Luuk; Past | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Recycling Staff Member,Staff Member Recycling,C?n ti?ng Anh nghi v?n: Member; Recycling; Staff | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Female Pioneer Association Member,Member Pioneer Association,C?n ti?ng Anh nghi v?n: Association; Member; Pioneer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bei Ji (Hologram),Bei Ji (Hologram),C?n ti?ng Anh nghi v?n: Bei; Hologram; Ji | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jewel Boba Owner,Jewel Boba Owner,C?n ti?ng Anh nghi v?n: Boba; Jewel; Owner | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bogu's Arbor Owner,Owner Bogu's Arbor,C?n ti?ng Anh nghi v?n: Arbor; Bogu's; Owner | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Simulation Training Instructor,Simulation Training Instructor,C?n ti?ng Anh nghi v?n: Instructor; Simulation; Training | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Prepared Midnight Ranger,Prepared Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Prepared; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Worried Midnight Ranger,Worried Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger; Worried | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Excited Midnight Ranger,Excited Midnight Ranger,C?n ti?ng Anh nghi v?n: Excited; Midnight; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Frustrated Midnight Ranger,Frustrated Midnight Ranger,C?n ti?ng Anh nghi v?n: Frustrated; Midnight; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Calm Midnight Ranger,Calm Midnight Ranger,C?n ti?ng Anh nghi v?n: Calm; Midnight; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Injured Midnight Ranger,Injured Midnight Ranger,C?n ti?ng Anh nghi v?n: Injured; Midnight; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Veteran Midnight Ranger,Veteran Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger; Veteran | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Young Midnight Ranger,Young Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger; Young | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Troubled Midnight Ranger,Troubled Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger; Troubled | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Calm Midnight Ranger,Calm Midnight Ranger,C?n ti?ng Anh nghi v?n: Calm; Midnight; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
