en_source,vn_translate,loi_du_doan
"Tap to enter Co-op Mode.
You can select the same Resonator or Echoid as your party member.","Chạm để vào Chế Độ Hợp Tác.
Bạn có thể chọn cùng Resonator hoặc Echoid với đồng đội.",C?n ti?ng Anh nghi v?n: Echoid | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Tap to enter Co-op Mode.
You can select the same Resonator or Echoid as your party member.","Chạm để vào Chế Độ Hợp Tác.
Bạn có thể chọn cùng Resonator hoặc Echoid với đồng đội.",C?n ti?ng Anh nghi v?n: Echoid | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"To gain Popularity, you'll need to build attractive stalls.","Để có được Popularity, bạn cần xây dựng những gian hàng hấp dẫn.",C?n ti?ng Anh nghi v?n: Popularity | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"To gain Popularity, you'll need to build attractive stalls.","Để có được Popularity, bạn cần xây dựng những gian hàng hấp dẫn.",C?n ti?ng Anh nghi v?n: Popularity | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tap here to view all unlocked Moments.,Chạm vào đây để xem tất cả Moments đã mở khóa.,C?n ti?ng Anh nghi v?n: Moments | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tap here to view all unlocked Moments.,Chạm vào đây để xem tất cả Moments đã mở khóa.,C?n ti?ng Anh nghi v?n: Moments | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tap here to view all unlocked Moments.,Chạm vào đây để xem tất cả Moments đã mở khóa.,C?n ti?ng Anh nghi v?n: Moments | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Spend time with your Companions to greatly increase the Bond Level and their stats.,Dành thời gian với Companions để tăng mạnh Cấp Độ Gắn Kết và chỉ số của họ.,C?n ti?ng Anh nghi v?n: Companions | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Spend time with your Companions to greatly increase the Bond Level and their stats.,Dành thời gian với Companions để tăng mạnh Cấp Độ Gắn Kết và chỉ số của họ.,C?n ti?ng Anh nghi v?n: Companions | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Spend time with your Companions to greatly increase the Bond Level and their stats.,Dành thời gian với Companions để tăng mạnh Cấp Độ Gắn Kết và chỉ số của họ.,C?n ti?ng Anh nghi v?n: Companions | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Companions may experience a ""Eureka"" moment that could lead to surprising results.","Đồng hành có thể trải qua khoảnh khắc ""Eureka"" và dẫn đến kết quả bất ngờ.",C?n ti?ng Anh nghi v?n: Eureka | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Companions may experience a ""Eureka"" moment that could lead to surprising results.","Đồng hành có thể trải qua khoảnh khắc ""Eureka"" và dẫn đến kết quả bất ngờ.",C?n ti?ng Anh nghi v?n: Eureka | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Companions may experience a ""Eureka"" moment that could lead to surprising results.","Đồng hành có thể trải qua khoảnh khắc ""Eureka"" và dẫn đến kết quả bất ngờ.",C?n ti?ng Anh nghi v?n: Eureka | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
{0} Upgrading stalls can increase Popularity and earnings from Wishes.,{0} Nâng cấp quầy hàng có thể tăng Độ Nổi Tiếng và thu nhập từ Wishes.,C?n ti?ng Anh nghi v?n: Wishes | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Select Zhezhi to enjoy a memorable moment together.,Chọn Zhezhi để cùng trải qua khoảnh khắc đáng nhớ.,C?n ti?ng Anh nghi v?n: Zhezhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Select Zhezhi to enjoy a memorable moment together.,Chọn Zhezhi để cùng trải qua khoảnh khắc đáng nhớ.,C?n ti?ng Anh nghi v?n: Zhezhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Select Zhezhi to enjoy a memorable moment together.,Chọn Zhezhi để cùng trải qua khoảnh khắc đáng nhớ.,C?n ti?ng Anh nghi v?n: Zhezhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tap now to trigger <color=#8c7e51>Dodge</color>,Nhấn ngay để kích hoạt <color=#8c7e51>Dodge</color>,C?n ti?ng Anh nghi v?n: Dodge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Click to select the Main Resonator,Nhấn để chọn Main Resonator,C?n ti?ng Anh nghi v?n: Main | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Press {0} to select the Mian Resonator,Nhấn {0} để chọn Resonator Mian,C?n ti?ng Anh nghi v?n: Mian | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tap to select the Main Resonator,Chạm để chọn Main Resonator,C?n ti?ng Anh nghi v?n: Main | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Casting the skill restores Forte Gauge.,Dùng kỹ năng sẽ phục hồi Forte Gauge.,C?n ti?ng Anh nghi v?n: Gauge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Casting the skill restores Forte Gauge.,Dùng kỹ năng sẽ phục hồi Forte Gauge.,C?n ti?ng Anh nghi v?n: Gauge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Casting the skill restores Forte Gauge.,Dùng kỹ năng sẽ phục hồi Forte Gauge.,C?n ti?ng Anh nghi v?n: Gauge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Cartethyia Enhanced Resonance Liberation Tutorial,Hướng dẫn Giải phóng Cộng hưởng Nâng cao Cartethyia,C?n ti?ng Anh nghi v?n: Cartethyia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Cartethyia Enhanced Resonance Liberation Tutorial,Hướng dẫn Giải phóng Cộng hưởng Nâng cao Cartethyia,C?n ti?ng Anh nghi v?n: Cartethyia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Cartethyia Enhanced Resonance Liberation Tutorial,Hướng dẫn Giải phóng Cộng hưởng Nâng cao Cartethyia,C?n ti?ng Anh nghi v?n: Cartethyia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Use {0} to turn into a Plushie Echo,Dùng {0} để biến thành Plushie Echo,C?n ti?ng Anh nghi v?n: Plushie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Click to transform into a Plushie Echo,Nhấn để biến thành Plushie Echo,C?n ti?ng Anh nghi v?n: Plushie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Invite companions to share a moment together to get rich rewards,Invite bạn bè cùng chia sẻ khoảnh khắc để nhận phần thưởng hậu hĩnh,C?n ti?ng Anh nghi v?n: Invite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Invite companions to share a moment together to get rich rewards,Invite bạn bè cùng chia sẻ khoảnh khắc để nhận phần thưởng hậu hĩnh,C?n ti?ng Anh nghi v?n: Invite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Invite companions to share a moment together to get rich rewards,Invite bạn bè cùng chia sẻ khoảnh khắc để nhận phần thưởng hậu hĩnh,C?n ti?ng Anh nghi v?n: Invite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Check the current Environment Report.,Xem Report môi trường hiện tại.,C?n ti?ng Anh nghi v?n: Report | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Check the current Environment Report.,Xem Report môi trường hiện tại.,C?n ti?ng Anh nghi v?n: Report | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Check the current Environment Report.,Xem Report môi trường hiện tại.,C?n ti?ng Anh nghi v?n: Report | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Obtain the catch once your Fishing Progress is maxed.,Nhận mẻ câu khi Tiến Độ Fishing đạt tối đa.,C?n ti?ng Anh nghi v?n: Fishing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Obtain the catch once your Fishing Progress is maxed.,Nhận mẻ câu khi Tiến Độ Fishing đạt tối đa.,C?n ti?ng Anh nghi v?n: Fishing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Obtain the catch once your Fishing Progress is maxed.,Nhận mẻ câu khi Tiến Độ Fishing đạt tối đa.,C?n ti?ng Anh nghi v?n: Fishing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Sell all your catches stored in the cargo.,Sell tất cả chiến lợi phẩm đang lưu trong hàng hóa.,C?n ti?ng Anh nghi v?n: Sell | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
{0} Sell all your catches stored in the cargo.,Sell toàn bộ {0} mẻ đánh bắt đang lưu trong hàng hóa.,C?n ti?ng Anh nghi v?n: Sell | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Sell all your catches stored in the cargo.,Sell tất cả chiến lợi phẩm đang lưu trong hàng hóa.,C?n ti?ng Anh nghi v?n: Sell | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Enhance a Resonator's Fishing Abilities to boost fishing productivity.,Nâng cấp Kỹ Năng Fishing của Resonator để tăng hiệu suất câu cá.,C?n ti?ng Anh nghi v?n: Fishing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Enhance a Resonator's Fishing Abilities to boost fishing productivity.,Nâng cấp Kỹ Năng Fishing của Resonator để tăng hiệu suất câu cá.,C?n ti?ng Anh nghi v?n: Fishing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Enhance a Resonator's Fishing Abilities to boost fishing productivity.,Nâng cấp Kỹ Năng Fishing của Resonator để tăng hiệu suất câu cá.,C?n ti?ng Anh nghi v?n: Fishing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Resonance Conversion unlocked.,Đã mở khóa Resonance Conversion.,C?n ti?ng Anh nghi v?n: Conversion | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Resonance Conversion unlocked.,Đã mở khóa Resonance Conversion.,C?n ti?ng Anh nghi v?n: Conversion | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
{0} You can now call Phaom for a ride.,{0} Bạn có thể gọi Phaom để di chuyển.,C?n ti?ng Anh nghi v?n: Phaom | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Check Round Reports here,Xem Báo Cáo Round Đấu tại đây,C?n ti?ng Anh nghi v?n: Round | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Check Round Reports here,Xem Báo Cáo Round Đấu tại đây,C?n ti?ng Anh nghi v?n: Round | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to equip your Support Cube.","{Cus:Ipt,Touch=Touch PC=click Gamepad=press} vào đây để trang bị Hỗ Trợ Cube.",C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to equip your Support Cube.","{Cus:Ipt,Touch=Touch PC=click Gamepad=press} vào đây để trang bị Hỗ Trợ Cube.",C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to equip your Support Cube.","{Cus:Ipt,Touch=Touch PC=click Gamepad=press} vào đây để trang bị Hỗ Trợ Cube.",C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You got a bunch of snacks! Time to power up your Cubes!,Bạn nhận được một đống đồ ăn vặt! Đến lúc tăng sức mạnh cho Cubes rồi!,C?n ti?ng Anh nghi v?n: Cubes | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
{0} You got a bunch of snacks! Time to power up your Cubes!,{0} Bạn nhận được một đống đồ ăn vặt! Đến lúc tiếp năng lượng cho Cubes rồi!,C?n ti?ng Anh nghi v?n: Cubes | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You got a bunch of snacks! Time to power up your Cubes!,Bạn nhận được một đống đồ ăn vặt! Đến lúc tăng sức mạnh cho Cubes rồi!,C?n ti?ng Anh nghi v?n: Cubes | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
This shows Race Progress and and the Cubes still in contention.,Hiển thị Tiến Độ Cuộc Race và các Khối Lập Phương còn tranh tài.,C?n ti?ng Anh nghi v?n: Race | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
This shows Race Progress and and the Cubes still in contention.,Hiển thị Tiến Độ Cuộc Race và các Khối Lập Phương còn tranh tài.,C?n ti?ng Anh nghi v?n: Race | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
This shows Race Progress and and the Cubes still in contention.,Hiển thị Tiến Độ Cuộc Race và các Khối Lập Phương còn tranh tài.,C?n ti?ng Anh nghi v?n: Race | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Earn Popularity Rewards if your supported Cube takes first place!,Nhận phần thưởng Danh Vọng nếu Cube bạn ủng hộ giành vị trí đầu tiên!,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Earn Popularity Rewards if your supported Cube takes first place!,Nhận phần thưởng Danh Vọng nếu Cube bạn ủng hộ giành vị trí đầu tiên!,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Earn Popularity Rewards if your supported Cube takes first place!,Nhận phần thưởng Danh Vọng nếu Cube bạn ủng hộ giành vị trí đầu tiên!,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to play the Film","{Cus:Ipt,Touch=tap PC=click Gamepad=press} để xem Film",C?n ti?ng Anh nghi v?n: Film | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to play the Film","{Cus:Ipt,Touch=tap PC=click Gamepad=press} để xem Film",C?n ti?ng Anh nghi v?n: Film | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to play the Film","{Cus:Ipt,Touch=tap PC=click Gamepad=press} để xem Film",C?n ti?ng Anh nghi v?n: Film | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You can view Data Module effects here.,Bạn có thể xem hiệu ứng Mô-đun Data tại đây.,C?n ti?ng Anh nghi v?n: Data | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You can view Data Module effects here.,Bạn có thể xem hiệu ứng Mô-đun Data tại đây.,C?n ti?ng Anh nghi v?n: Data | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You can view Data Module effects here.,Bạn có thể xem hiệu ứng Mô-đun Data tại đây.,C?n ti?ng Anh nghi v?n: Data | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} Equip to slot this Data Module.","{Cus:Ipt,Touch=Touch PC=click Gamepad=press} để trang bị Data Mô-đun vào ô này.",C?n ti?ng Anh nghi v?n: Data | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} Equip to slot this Data Module.","{Cus:Ipt,Touch=Touch PC=click Gamepad=press} để trang bị Data Mô-đun vào ô này.",C?n ti?ng Anh nghi v?n: Data | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} Equip to slot this Data Module.","{Cus:Ipt,Touch=Touch PC=click Gamepad=press} để trang bị Data Mô-đun vào ô này.",C?n ti?ng Anh nghi v?n: Data | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Recruit designated Resonators to form a Bond, unlocking powerful buffs.","Chiêu mộ Resonators chỉ định để hình thành Bond, mở khóa các hiệu ứng tăng cường mạnh mẽ.",C?n ti?ng Anh nghi v?n: Bond | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Recruit designated Resonators to form a Bond, unlocking powerful buffs.","Chiêu mộ Resonators chỉ định để hình thành Bond, mở khóa các hiệu ứng tăng cường mạnh mẽ.",C?n ti?ng Anh nghi v?n: Bond | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Recruit designated Resonators to form a Bond, unlocking powerful buffs.","Chiêu mộ Resonators chỉ định để hình thành Bond, mở khóa các hiệu ứng tăng cường mạnh mẽ.",C?n ti?ng Anh nghi v?n: Bond | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
{0} + {1} to quickly <color=#8c7e51>enter</color> or <color=#8c7e51>exit</color> Immersion Mode.,{0} + {1} để nhanh chóng <color=#8c7e51>vào</color> hoặc <color=#8c7e51>thoát</color> Chế độ Immersion.,C?n ti?ng Anh nghi v?n: Immersion | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The Spearback with the Special Skill is now Deployed. Use it to break your opponent's defense.,Echo Mũi Giáo với Kỹ Năng Special đã được Triệu Hồi. Hãy sử dụng nó để phá vỡ phòng thủ của đối thủ.,C?n ti?ng Anh nghi v?n: Special | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
{0} The Spearback with the Special Skill is now Deployed. Use it to break your opponent's defense.,{0} Kích Ngư Special đã được Triển Khai. Hãy sử dụng nó để phá vỡ phòng thủ của đối thủ.,C?n ti?ng Anh nghi v?n: Special | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The Spearback with the Special Skill is now Deployed. Use it to break your opponent's defense.,Echo Mũi Giáo với Kỹ Năng Special đã được Triệu Hồi. Hãy sử dụng nó để phá vỡ phòng thủ của đối thủ.,C?n ti?ng Anh nghi v?n: Special | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
{0} Use Orchestration to alter the state of nearby objects.,{0} Dùng Orchestration để thay đổi trạng thái của các vật thể gần đó.,C?n ti?ng Anh nghi v?n: Orchestration | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Use Orchestration to alter the state of nearby objects.,Dùng Orchestration để thay đổi trạng thái của các vật thể gần đó.,C?n ti?ng Anh nghi v?n: Orchestration | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Your Dream Boons can be enhanced.,Dream Boon Giấc Mơ của bạn có thể được tăng cường.,C?n ti?ng Anh nghi v?n: Dream | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Your Dream Boons can be enhanced.,Dream Boon Giấc Mơ của bạn có thể được tăng cường.,C?n ti?ng Anh nghi v?n: Dream | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Your Dream Boons can be enhanced.,Dream Boon Giấc Mơ của bạn có thể được tăng cường.,C?n ti?ng Anh nghi v?n: Dream | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
A deck must include a Domain card.,Một bộ bài phải bao gồm thẻ Domain.,C?n ti?ng Anh nghi v?n: Domain | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
{0}A deck must include a Domain card.,{0}Bộ bài phải bao gồm thẻ Domain.,C?n ti?ng Anh nghi v?n: Domain | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
A deck must include a Domain card.,Một bộ bài phải bao gồm thẻ Domain.,C?n ti?ng Anh nghi v?n: Domain | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
{0} to view your currently owned Tactics.,{0} để xem Tactics hiện có của bạn.,C?n ti?ng Anh nghi v?n: Tactics | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Choose a Sigil. It'll automatically activate when the conditions are met.,Chọn một Sigil. Nó sẽ tự động kích hoạt khi điều kiện được đáp ứng.,C?n ti?ng Anh nghi v?n: Sigil | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Choose a Sigil. It'll automatically activate when the conditions are met.,Chọn một Sigil. Nó sẽ tự động kích hoạt khi điều kiện được đáp ứng.,C?n ti?ng Anh nghi v?n: Sigil | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Choose a Sigil. It'll automatically activate when the conditions are met.,Chọn một Sigil. Nó sẽ tự động kích hoạt khi điều kiện được đáp ứng.,C?n ti?ng Anh nghi v?n: Sigil | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You can unlock Talents here to boost your Resonator's performance,Bạn có thể mở khóa Talents tại đây để tăng cường hiệu suất của Resonator.,C?n ti?ng Anh nghi v?n: Talents | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
