phrase,count,sample_file,sample_key,sample_translation,sample_source
in this very,4,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0020.json,Skill_1005107_SkillDescribe,"<size=40><color=Title>Heavy Attack - Schemata of Runes</color></size>
Giữ <color=Highlight>Giữ Normal Attack</color> để tiêu hao hai <color=Highlight><te href=141201>Runes</te></color> và thi triển <color=Highlight>Heavy Attack - Schemata of Runes</color>, gây <color=Wind>Aero DMG</color>. Dựa vào loại <color=Highlight><te href=141201>Runes</te></color> đã tiêu hao, Sigrika sẽ nhận được các hiệu ứng sau:
- Khi tiêu hao <color=Highlight>Rune: Trust</color> và <color=Highlight>Rune: Answer</color>, kỹ năng này sẽ có hiệu ứng <color=Highlight>Runic Outburst</color>.
- Khi tiêu hao hai <color=Highlight>Runes: Trust</color>, kỹ năng này sẽ có hiệu ứng <color=Highlight>Runic Chain Whip</color>.
- Khi tiêu hao hai <color=Highlight>Runes: Answer</color>, kỹ năng này sẽ có hiệu ứng <color=Highlight","<size=40><color=Title>Heavy Attack - Schemata of Runes</color></size>
<color=Highlight>Hold Normal Attack</color> to consume two <color=Highlight><te href=141201>Runes</te></color> and cast <color=Highlight>Heavy Attack - Schemata of Runes</color>, dealing <color=Wind>Aero DMG</color>. Based on the types of the <color=Highlight><te href=141201>Runes</te></color> consumed, Sigrika gains the following effects:
- When consuming <color=Highlight>Rune: Trust</color> and <color=Highlight>Rune: Answer<"
innate gift,4,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0020.json,Skill_1005107_SkillDescribe,"<size=40><color=Title>Heavy Attack - Schemata of Runes</color></size>
Giữ <color=Highlight>Giữ Normal Attack</color> để tiêu hao hai <color=Highlight><te href=141201>Runes</te></color> và thi triển <color=Highlight>Heavy Attack - Schemata of Runes</color>, gây <color=Wind>Aero DMG</color>. Dựa vào loại <color=Highlight><te href=141201>Runes</te></color> đã tiêu hao, Sigrika sẽ nhận được các hiệu ứng sau:
- Khi tiêu hao <color=Highlight>Rune: Trust</color> và <color=Highlight>Rune: Answer</color>, kỹ năng này sẽ có hiệu ứng <color=Highlight>Runic Outburst</color>.
- Khi tiêu hao hai <color=Highlight>Runes: Trust</color>, kỹ năng này sẽ có hiệu ứng <color=Highlight>Runic Chain Whip</color>.
- Khi tiêu hao hai <color=Highlight>Runes: Answer</color>, kỹ năng này sẽ có hiệu ứng <color=Highlight","<size=40><color=Title>Heavy Attack - Schemata of Runes</color></size>
<color=Highlight>Hold Normal Attack</color> to consume two <color=Highlight><te href=141201>Runes</te></color> and cast <color=Highlight>Heavy Attack - Schemata of Runes</color>, dealing <color=Wind>Aero DMG</color>. Based on the types of the <color=Highlight><te href=141201>Runes</te></color> consumed, Sigrika gains the following effects:
- When consuming <color=Highlight>Rune: Trust</color> and <color=Highlight>Rune: Answer<"
interact with the,4,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0006.json,LevelPlay_610700004_QuestScheduleSubTitle_150_1,(Optional) Interact with the audience,(Optional) Interact with the audience
lost joy,4,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0017.json,Quest_194800003_ChildQuestTip_194_8,"Play Stellar Orbit Beats và hoàn thành ""The Sound of Lost Joy"" ở bất kỳ độ khó nào với Đánh Giá trên A","Play Stellar Orbit Beats and complete ""The Sound of Lost Joy"" at any difficulty with a Rating higher than A"
mech charged ii,4,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0020.json,Term121001_Desc,"Khi ở trạng thái <color=Highlight>Instant Response</color>, <color=Highlight>Heavy Attack - Aemeath</color> và <color=Highlight>Heavy Attack - Mech</color> sẽ tích đủ năng lượng nhanh hơn.
- Khi đồng thời ở trạng thái <color=Highlight>Instant Response</color> và <color=Highlight>Heavenfall Edict: Unbound</color>, sử dụng <color=Highlight>Heavy Attack - Aemeath Charged II</color> hoặc <color=Highlight>Heavy Attack - Mech Charged II</color> sẽ hồi phục {0} điểm <color=Highlight>Synchronization Rate</color>.
- Nếu Inherent Skill <color=Highlight>Before Tất cả Sounds</color> được kích hoạt, khi ở trạng thái <color=Highlight>Instant Response</color>, <color=Highlight>Heavy Attack - Aemeath</color> và <color=Highlight>Heavy Attack - Mech</color> sẽ nhận thêm {2} DMG Amplification.","While in <color=Highlight>Instant Response</color>, <color=Highlight>Heavy Attack - Aemeath</color> and <color=Highlight>Heavy Attack - Mech</color> take less time to charge up fully.
- When in <color=Highlight>Instant Response</color> and <color=Highlight>Heavenfall Edict: Unbound</color> at the same time, casting <color=Highlight>Heavy Attack - Aemeath Charged II</color> or <color=Highlight>Heavy Attack - Mech Charged II</color> restores {0} points of <color=Highlight>Synchronization Rate</col"
mech stage,4,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0020.json,Skill_1004602_SkillDescribe,"<size=40><color=Title>Form Switch</color></size>
Aemeath có thể chuyển đổi hình dạng giữa bản thân và Mech. Mech kế thừa chỉ số của Aemeath và mở khóa các đòn tấn công mới.
Aemeath tự động thực hiện <color=Highlight>Basic Attack - Stage 1</color> khi sử dụng <color=Highlight>Form Switch</color>.
Khi ở dạng Mech, Aemeath tự động thực hiện <color=Highlight>Mid-air Attack</color> khi sử dụng <color=Highlight>Form Switch</color> trên không.
<size=10></size>
<size=40><color=Title>Sync Strike: Armament Merge</color></size>
{Cus:Ipt,Touch=tap PC=press Gamepad=press} <color=Highlight>Resonance Skill</color> ngay sau khi sử dụng <color=Highlight>Basic Attack - Aemeath Stage 2, 3 & 4</color>, <color=Highlight>Heavy Attack - Aemeath</color> hoặc <color=Highlight>Dodge Counter - Aemeath</color> để thự","<size=40><color=Title>Form Switch</color></size>
Aemeath can switch forms between herself and her Mech. The Mech inherits Aemeath's Stats and unlocks new moves.
Aemeath automatically casts <color=Highlight>Basic Attack - Stage 1</color> upon casting <color=Highlight>Form Switch</color>.
While in the Mech form, Aemeath casts <color=Highlight>Mid-air Attack</color> automatically upon casting <color=Highlight>Form Switch</color> in mid-air.
<size=10></size>
<size=40><color=Title>Sync Strike: Armame"
meet up with,4,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0021.json,Quest_122000009_ChildQuestTip_122_116,Meet up with Zani và mọi người ở ga cuối,Meet up with Zani and the others at the terminus
moldable crystal,4,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0010.json,ComboTeaching_11070003_DescriptionContent,<color=Highlight>Resonance Skill</color> của Carlotta gây hiệu ứng <color=Highlight>Dispersion</color> trong 1.5 giây. Kích hoạt lại <color=Highlight>Resonance Skill</color> đúng lúc để lật mục tiêu và gây <color=Ice>Glacio DMG</color>. Tiêu hao <color=Highlight>Moldable Crystal</color> sẽ hồi phục <color=Highlight>Forte Gauge</color>.,Carlotta's <color=Highlight>Resonance Skill</color> inflicts <color=Highlight>Dispersion</color> for 1.5s. Cast the <color=Highlight>Resonance Skill</color> again in time to flip over the target and deal <color=Ice>Glacio DMG</color>. Consuming <color=Highlight>Moldable Crystal</color> restores <color=Highlight>Forte Gauge</color>.
monument bell,4,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0031.json,ItemInfo_50000115_AttributesDescription,"Mở để nhận một loại nguyên liệu kỹ năng cao cấp tự chọn:
<color=Rare4>Monument Bell x1</color>
<color=Rare4>Unending Destruction x1</color>
<color=Rare4>Dreamless Feather x1</color>
<color=Rare4>Sentinel's Dagger x1</color>
<color=Rare4>The Netherworld's Stare x1</color>
<color=Rare4>When Irises Bloom x1</color>
<color=Rare4>Curse of the Abyss x1</color>","Open to claim a type of advanced skill material of your choice:
<color=Rare4>Monument Bell x1</color>
<color=Rare4>Unending Destruction x1</color>
<color=Rare4>Dreamless Feather x1</color>
<color=Rare4>Sentinel's Dagger x1</color>
<color=Rare4>The Netherworld's Stare x1</color>
<color=Rare4>When Irises Bloom x1</color>
<color=Rare4>Curse of the Abyss x1</color>"
murmurs in a,4,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0005.json,Term160805_Desc,"<size=40><color=Title>Basic Attack - Movement of Fate and Finality</color></size>
Khi ở trạng thái <color=Highlight>Reincarnate</color>, {Cus:Ipt,Touch=tap PC=press Gamepad=press} <color=Highlight>Normal Attack</color> trên mặt đất để thi triển <color=Highlight>Movement of Fate and Finality</color>, gây <color=Dark>Havoc DMG</color> (được tính là <color=Highlight>Resonance Skill DMG</color>), khiến mục tiêu bị Trì Tĩnh và kết thúc <color=Highlight>Reincarnate</color> ngay sau đó.
<size=10></size>
<size=40><color=Title>Resonance Skill - Murmurs in a Haunting Dream</color></size>
Khi ở trạng thái <color=Highlight>Reincarnate</color>, {Cus:Ipt,Touch=tap PC=press Gamepad=press} <color=Highlight>Resonance Skill</color> trên mặt đất để thi triển <color=Highlight>Murmurs in a Haunting Dream</colo","<size=40><color=Title>Basic Attack - Movement of Fate and Finality</color></size>
When in <color=Highlight>Reincarnate</color>, {Cus:Ipt,Touch=tap PC=press Gamepad=press} <color=Highlight>Normal Attack</color> on the ground to cast <color=Highlight>Movement of Fate and Finality</color>, which deals <color=Dark>Havoc DMG</color> (considered <color=Highlight>Resonance Skill DMG</color>), Stagnates the target, and ends <color=Highlight>Reincarnate</color> afterward.
<size=10></size>
<size=40><color"
now,4,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0006.json,PrefabTextItem_253004706_Text,Now,Now
observe the star,4,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0026.json,LevelPlay_151000018_QuestScheduleMainTitle_151_6,Observe the star charts,Observe the star charts
of fallen heroes,4,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0004.json,Morale_flagdesc_map_10,"Kẻ địch có <color=HighlightB>higher RES</color> với <color=Thunder>Electro DMG</color>.

<color=#767676>A humanoid Tacet Discord clad in fine attire, wielding a sharp blade and extraordinary might existing only in legends.
Said to be the lost souls of fallen heroes, it was once witnessed slaying other Tacet Discords to protect villagers. Yet such acts were driven purely by an instinctual hunger for battle.
Though it has lost its heart, it stubbornly clings to the vestiges of past honor, wandering the world in solitary defiance.</color>","The enemies have a <color=HighlightB>higher RES</color> against <color=Thunder>Electro DMG</color>.

<color=#767676>A humanoid Tacet Discord clad in fine attire, wielding a sharp blade and extraordinary might existing only in legends.
Said to be the lost souls of fallen heroes, it was once witnessed slaying other Tacet Discords to protect villagers. Yet such acts were driven purely by an instinctual hunger for battle.
Though it has lost its heart, it stubbornly clings to the vestiges of past hon"
omega storm,4,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0018.json,Skill_1003205_SkillDescribe,Increase lượng hồi máu từ Resonance Liberation <color=Highlight>Omega Storm</color> thêm {0}.,Increase Healing from Resonance Liberation <color=Highlight>Omega Storm</color> by {0}.
on the ground,4,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0021.json,BabelDebuff_10000107_BuffDesc,"Khi Resonator chủ động <color=#b72924ff>on the ground</color> và trong phạm vi nhất định của kẻ địch, họ sẽ chịu Sát Thương bằng <color=#b72924ff>1.2% of their Max HP</color> mỗi <color=#b72924ff>0.5s</color>.","When the active Resonator is <color=#b72924ff>on the ground</color> and within a certain range of an enemy, they take DMG equal to <color=#b72924ff>1.2% of their Max HP</color> every <color=#b72924ff>0.5s</color>."
outdoor lounge,4,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0030.json,Quest_230750000_QuestDesc_230_1,"Zani đang tận hưởng kỳ nghỉ hiếm có, nhưng cô ấy có vẻ chưa quen lắm. Hãy đến nói chuyện với cô ấy ở Outdoor Lounge.","Zani is enjoying a rare vacation, but she doesn't quite seem used to it. Go talk to her in the Outdoor Lounge."
puppet with a,4,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0017.json,Speaker_797_Name,Puppet with a Girl's Giọng nói,Puppet with a Girl's Voice
quadruple downbeat,4,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0018.json,Skill_1003405_SkillDescribe,Increase {0} <color=Highlight>Heavy Attack - Quadruple Downbeat</color>,Increase <color=Highlight>Heavy Attack - Quadruple Downbeat</color>'s DMG by {0}.
rinascita-averardo vault,4,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0040.json,MapMark_390001_MarkDesc,Rinascita-Averardo Vault-The Vault's Dock,Rinascita-Averardo Vault-The Vault's Dock
ruler's realm,4,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0005.json,Term130605_Desc,"- <color=Highlight>Ruler's Realm</color> kéo dài trong {3} giây.
- Khi Resonators trong đội sử dụng <color=Highlight>Intro Skill</color> trong <color=Highlight>Ruler's Realm</color>, họ sẽ nhận một lá chắn tương đương {5} + {4} HP tối đa của Augusta trong {6} giây. Hiệu ứng này không thể chồng chất. Lá chắn này sẽ không được chuyển cho Resonators thay thế.","- <color=Highlight>Ruler's Realm</color> lasts for {3}s.
- When Resonators in the team casts <color=Highlight>Intro Skill</color> within <color=Highlight>Ruler's Realm</color>, they gain a shield equal to {5} + {4} of Augusta's Max HP for {6}s. This effect is unstackable. This Shield will not be passed on to the incoming Resonator."
