en_source,vn_translate,loi_du_doan
Find out why the Void Storm occurred,Tìm hiểu nguyên nhân cơn Void Storm xuất hiện,C?n ti?ng Anh nghi v?n: Storm; Void | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the location of the Void Storm,Đến vị trí của Cơn Void Storm,C?n ti?ng Anh nghi v?n: Storm; Void | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Atuja Camp,Đến Atuja Camp,C?n ti?ng Anh nghi v?n: Atuja; Camp | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Reach the Reactor Core and save Mornye,Tiến vào Core Phản Ứng và cứu Mornye,C?n ti?ng Anh nghi v?n: Core; Mornye | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Nameless Explorer,Hạ gục Nameless Explorer.,C?n ti?ng Anh nghi v?n: Explorer; Nameless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Nameless Explorer,Hạ gục Nameless Explorer.,C?n ti?ng Anh nghi v?n: Explorer; Nameless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Luuk Herssen,Nói chuyện với Luuk Herssen,C?n ti?ng Anh nghi v?n: Herssen; Luuk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Take Emergency Key 1,Nhận Emergency Key 1,C?n ti?ng Anh nghi v?n: Emergency; Key | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go to Qichi Village,Đến Qichi Village,C?n ti?ng Anh nghi v?n: Qichi; Village | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Strange Tacet Discord,Strange Discord,C?n ti?ng Anh nghi v?n: Discord; Strange | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat Scar and break out of his Elysium,Đánh bại Scar và phá vỡ Elysium của hắn,C?n ti?ng Anh nghi v?n: Elysium; Scar | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Strange Tacet Discord,Strange Discord,C?n ti?ng Anh nghi v?n: Discord; Strange | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Aalto and Encore,Nói chuyện với Aalto và Encore,C?n ti?ng Anh nghi v?n: Aalto; Encore | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mech Abomination is unavailable,Mech Abomination không khả dụng,C?n ti?ng Anh nghi v?n: Abomination; Mech | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to where the Lunarum Bough is,Đến nơi có Lunarum Bough,C?n ti?ng Anh nghi v?n: Bough; Lunarum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Approach the Lunarum Bough,Tiến đến Lunarum Bough,C?n ti?ng Anh nghi v?n: Bough; Lunarum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Destroy the Lunarum Bough,Phá hủy Lunarum Bough,C?n ti?ng Anh nghi v?n: Bough; Lunarum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Eliminate the Dark Tide creations,Tiêu diệt các tạo vật của Dark Tide,C?n ti?ng Anh nghi v?n: Dark; Tide | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Eliminate the Dark Tide creations,Tiêu diệt các tạo vật của Dark Tide,C?n ti?ng Anh nghi v?n: Dark; Tide | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Hadrian III,Nói chuyện với Hadrian III,C?n ti?ng Anh nghi v?n: Hadrian; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Hadrian III,Nói chuyện với Hadrian III,C?n ti?ng Anh nghi v?n: Hadrian; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Hadrian III,Nói chuyện với Hadrian III,C?n ti?ng Anh nghi v?n: Hadrian; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Hadrian III,Nói chuyện với Hadrian III,C?n ti?ng Anh nghi v?n: Hadrian; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Hadrian III,Nói chuyện với Hadrian III,C?n ti?ng Anh nghi v?n: Hadrian; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Hadrian III,Nói chuyện với Hadrian III,C?n ti?ng Anh nghi v?n: Hadrian; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Inspect the Frostbiter,Inspect Frostbiter,C?n ti?ng Anh nghi v?n: Frostbiter; Inspect | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Inspect the Edelschnee,Inspect Edelschnee,C?n ti?ng Anh nghi v?n: Edelschnee; Inspect | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Open the Supply Chest,Mở Supply Chest,C?n ti?ng Anh nghi v?n: Chest; Supply | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Open the Supply Chest,Mở Supply Chest,C?n ti?ng Anh nghi v?n: Chest; Supply | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Open the Supply Chest,Mở Supply Chest,C?n ti?ng Anh nghi v?n: Chest; Supply | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to KU-Cass,Nói chuyện với KU-Cass,C?n ti?ng Anh nghi v?n: Cass; KU | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
The Plushie Village,Plushie Village,C?n ti?ng Anh nghi v?n: Plushie; Village | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Interact with Teensy Weensy,Tương tác với Teensy Weensy,C?n ti?ng Anh nghi v?n: Teensy; Weensy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mount the Expedition Motorbike,Lên Expedition Motorbike,C?n ti?ng Anh nghi v?n: Expedition; Motorbike | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the seaside and meet up with K.F.,Đến bờ biển và gặp K.F.,C?n ti?ng Anh nghi v?n: F; K | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the cliff and meet up with K.F.,Lên vách núi và gặp K.F.,C?n ti?ng Anh nghi v?n: F; K | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Chuji and Yoren,Nói chuyện với Chuji và Yoren,C?n ti?ng Anh nghi v?n: Chuji; Yoren | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Take a group photo with the fan club members,Chụp ảnh nhóm với các thành viên fan club nào.,C?n ti?ng Anh nghi v?n: club; fan | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Activate the Smartprint Cube,Kích hoạt Smartprint Cube,C?n ti?ng Anh nghi v?n: Cube; Smartprint | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Collect the Pavo Plum at the spring outside the town,Hái quả Pavo Plum ở suối ngoài thị trấn,C?n ti?ng Anh nghi v?n: Pavo; Plum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spring Adventures,Adventures Spring,C?n ti?ng Anh nghi v?n: Adventures; Spring | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Loong's Crest,Đến Loong's Crest,C?n ti?ng Anh nghi v?n: Crest; Loong's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Loong's Ridge,Đến Loong's Ridge,C?n ti?ng Anh nghi v?n: Loong's; Ridge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Titanbone Expanse,Đến Titanbone Expanse,C?n ti?ng Anh nghi v?n: Expanse; Titanbone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Capitoline Hill,Đến Capitoline Hill,C?n ti?ng Anh nghi v?n: Capitoline; Hill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Colosseum Olymdos,Đến Colosseum Olymdos,C?n ti?ng Anh nghi v?n: Colosseum; Olymdos | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Photograph Titanbone Expanse,Chụp ảnh Titanbone Expanse,C?n ti?ng Anh nghi v?n: Expanse; Titanbone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Photograph Mournfell Canyon,Ảnh chụp Mournfell Canyon,C?n ti?ng Anh nghi v?n: Canyon; Mournfell | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Photograph Capitoline Hill,Ảnh chụp Capitoline Hill,C?n ti?ng Anh nghi v?n: Capitoline; Hill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Photograph Colosseum Olymdos,Ảnh chụp Colosseum Olymdos,C?n ti?ng Anh nghi v?n: Colosseum; Olymdos | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go to Capitoline Hill,Đến Capitoline Hill,C?n ti?ng Anh nghi v?n: Capitoline; Hill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go to Mournfell Canyon,Đến Mournfell Canyon,C?n ti?ng Anh nghi v?n: Canyon; Mournfell | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Photograph Titanbone Expanse,Chụp ảnh Titanbone Expanse,C?n ti?ng Anh nghi v?n: Expanse; Titanbone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go to Capitoline Hill,Đến Capitoline Hill,C?n ti?ng Anh nghi v?n: Capitoline; Hill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Photograph Titanbone Expanse,Chụp ảnh Titanbone Expanse,C?n ti?ng Anh nghi v?n: Expanse; Titanbone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Photograph Mournfell Canyon,Ảnh chụp Mournfell Canyon,C?n ti?ng Anh nghi v?n: Canyon; Mournfell | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Photograph Capitoline Hill,Ảnh chụp Capitoline Hill,C?n ti?ng Anh nghi v?n: Capitoline; Hill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Photograph Colosseum Olymdos,Ảnh chụp Colosseum Olymdos,C?n ti?ng Anh nghi v?n: Colosseum; Olymdos | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the city to increase Glory Level,Explore thành phố để tăng Cấp Độ Glory,C?n ti?ng Anh nghi v?n: Explore; Glory | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the city and increase your Glory Level,Explore thành phố và tăng Cấp Độ Glory của bạn,C?n ti?ng Anh nghi v?n: Explore; Glory | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Challenge Zone and increase Glory Level to 101-150,Thử sức tại Zone Thử thách và nâng Cấp Glory lên 101-150,C?n ti?ng Anh nghi v?n: Glory; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Challenge Zone and increase Glory Level to 151-175,Thử sức tại Zone Thử thách và nâng Cấp Glory lên 151-175,C?n ti?ng Anh nghi v?n: Glory; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Challenge Zone and increase Glory Level to 176-200,Thử sức tại Zone Thử thách và nâng Cấp Glory lên 176-200,C?n ti?ng Anh nghi v?n: Glory; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Challenge Zone and increase Glory Level to 201-230,Thử sức tại Zone Thử thách và nâng Cấp Glory lên 201-230,C?n ti?ng Anh nghi v?n: Glory; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Challenge Zone and increase Glory Level to 231-260,Thử sức tại Zone Thử thách và nâng Cấp Glory lên 231-260,C?n ti?ng Anh nghi v?n: Glory; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Challenge Zone and increase Glory Level to 261-275,Thử sức tại Zone Thử thách và nâng Cấp Glory lên 261-275,C?n ti?ng Anh nghi v?n: Glory; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Challenge Zone and increase Glory Level to 276-290,Thử sức tại Zone Thử thách và nâng Cấp Glory lên 276-290,C?n ti?ng Anh nghi v?n: Glory; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Challenge Zone and increase Glory Level to 291-300,Thử sức tại Zone Thử thách và nâng Cấp Glory lên 291-300,C?n ti?ng Anh nghi v?n: Glory; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Challenge Zone and increase Glory Level to 301-340,Thử sức tại Zone Thử thách và nâng Cấp Glory lên 301-340,C?n ti?ng Anh nghi v?n: Glory; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Challenge Zone and increase Glory Level to 341-360,Thử sức tại Zone Thử thách và nâng Cấp Glory lên 341-360,C?n ti?ng Anh nghi v?n: Glory; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explore the Challenge Zone and increase Glory Level to 361-380,Thử sức tại Zone Thử thách và nâng Cấp Glory lên 361-380,C?n ti?ng Anh nghi v?n: Glory; Zone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Arrive at the Fallen Grave,Đến Fallen Grave,C?n ti?ng Anh nghi v?n: Fallen; Grave | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Anima Cradle,Đến Anima Cradle,C?n ti?ng Anh nghi v?n: Anima; Cradle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Take a photo of the Anima Cradle,Chụp Anima Cradle nào,C?n ti?ng Anh nghi v?n: Anima; Cradle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to the Guiding Acolyte,Nói chuyện với Guiding Acolyte,C?n ti?ng Anh nghi v?n: Acolyte; Guiding | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Take a photo of the Anima Cradle,Chụp Anima Cradle nào,C?n ti?ng Anh nghi v?n: Anima; Cradle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Anima Cradle,Đến Anima Cradle,C?n ti?ng Anh nghi v?n: Anima; Cradle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Photo location at the Fallen Grave,Địa điểm chụp tại Fallen Grave,C?n ti?ng Anh nghi v?n: Fallen; Grave | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Photo location at the Anima Cradle,Địa điểm chụp tại Anima Cradle,C?n ti?ng Anh nghi v?n: Anima; Cradle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Photo location at the Lumen Tower,Địa điểm chụp tại Lumen Tower,C?n ti?ng Anh nghi v?n: Lumen; Tower | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Take a panoramic photo of the Anima Cradle,Chụp toàn cảnh Anima Cradle đi,C?n ti?ng Anh nghi v?n: Anima; Cradle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Take a panoramic photo of the Lumen Tower,Chụp ảnh toàn cảnh Lumen Tower,C?n ti?ng Anh nghi v?n: Lumen; Tower | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Asphodel Barrens,Đến Asphodel Barrens,C?n ti?ng Anh nghi v?n: Asphodel; Barrens | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
(Optional) Take a photo of Tetragon Temple,(Tùy chọn) Chụp ảnh Tetragon Temple,C?n ti?ng Anh nghi v?n: Temple; Tetragon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Find the Aria Mummer,Tìm Aria Mummer,C?n ti?ng Anh nghi v?n: Aria; Mummer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to the Aria Mummer,Nói chuyện với Aria Mummer,C?n ti?ng Anh nghi v?n: Aria; Mummer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Find the Aria Mummer,Tìm Aria Mummer,C?n ti?ng Anh nghi v?n: Aria; Mummer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Mournfell Canyon to retrieve the lost construction materials,Đến Mournfell Canyon lấy lại vật liệu xây dựng bị thất lạc,C?n ti?ng Anh nghi v?n: Canyon; Mournfell | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Morning Star Epilogue,Morning Star: Hồi Kết,C?n ti?ng Anh nghi v?n: Morning; Star | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Squeezy not Smiley,Squeezy không phải Smiley,C?n ti?ng Anh nghi v?n: Smiley; Squeezy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Spacetrek Observatory at 22:00,Đến Spacetrek Observatory lúc 22:00,C?n ti?ng Anh nghi v?n: Observatory; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
(Optional) Use the Velo Conduit,(Tùy chọn) Sử dụng Velo Conduit,C?n ti?ng Anh nghi v?n: Conduit; Velo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
(Optional) Use the Adaptive Hook,(Tùy chọn) Sử dụng Adaptive Hook,C?n ti?ng Anh nghi v?n: Adaptive; Hook | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
(Optional) Use the Adaptive Hook,(Tùy chọn) Sử dụng Adaptive Hook,C?n ti?ng Anh nghi v?n: Adaptive; Hook | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Read the “Final Log”,Đọc “Final Log”,C?n ti?ng Anh nghi v?n: Final; Log | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Find a secluded spot to contact the Spacetrek Collective,Tìm nơi kín đáo để liên lạc với Spacetrek Collective,C?n ti?ng Anh nghi v?n: Collective; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Find a secluded spot to contact the Spacetrek Collective,Tìm nơi kín đáo để liên lạc với Spacetrek Collective,C?n ti?ng Anh nghi v?n: Collective; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
(Optional) Explore the camp and talk to Brax to gauge his reactions,(Tùy chọn) Explore trại và nói chuyện với Brax để thăm dò phản ứng của hắn,C?n ti?ng Anh nghi v?n: Brax; Explore | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Find a secluded spot to contact the Spacetrek Collective,Tìm nơi kín đáo để liên lạc với Spacetrek Collective,C?n ti?ng Anh nghi v?n: Collective; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Ask Alkain about the ""dark duel""","Ask Alkain về ""trận đấu bóng tối""",C?n ti?ng Anh nghi v?n: Alkain; Ask | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Argus Workshop fan club,Đến câu lạc bộ người hâm mộ Argus Workshop,C?n ti?ng Anh nghi v?n: Argus; Workshop | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
From the Snow White,Từ quán Snow White,C?n ti?ng Anh nghi v?n: Snow; White | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Ero and ask about Fluffball,Nói chuyện với Ero và hỏi về Fluffball,C?n ti?ng Anh nghi v?n: Ero; Fluffball | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
From the Snow White,Từ quán Snow White,C?n ti?ng Anh nghi v?n: Snow; White | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cantarella is reviewing the dishes. Has her sense of taste finally returned? Go chat with her at the Bar.,Cantarella đang nếm thử các món ăn. Liệu vị giác của cô ấy đã trở lại chưa? Hãy đến quầy Bar trò chuyện với cô ấy đi.,C?n ti?ng Anh nghi v?n: Bar; Cantarella | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Frantz and Professor Edgar,Nói chuyện với Frantz và Giáo sư Edgar,C?n ti?ng Anh nghi v?n: Edgar; Frantz | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Frantz and Professor Edgar,Nói chuyện với Frantz và Giáo sư Edgar,C?n ti?ng Anh nghi v?n: Edgar; Frantz | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Aemeath"" is waiting for you on the rooftop of Rabelle College. Go meet her.","""Aemeath"" đang đợi cậu trên sân thượng của Học viện Rabelle. Hãy đến gặp cô ấy đi.",C?n ti?ng Anh nghi v?n: Aemeath; Rabelle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Discuss with Luuk Herssen,Thảo luận với Luuk Herssen,C?n ti?ng Anh nghi v?n: Herssen; Luuk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Head to ""Danhua's Souvenirs""","Đến ""Danhua's Souvenirs""",C?n ti?ng Anh nghi v?n: Danhua's; Souvenirs | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Spring's Taste,Đến quán Spring's Taste,C?n ti?ng Anh nghi v?n: Spring's; Taste | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Spring's Taste,Đến quán Spring's Taste,C?n ti?ng Anh nghi v?n: Spring's; Taste | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go to Trattoria Margherita,Đến Trattoria Margherita,C?n ti?ng Anh nghi v?n: Margherita; Trattoria | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lollo Campaign: Navigation V,Chiến Dịch Lollo: Điều Hướng V,C?n ti?ng Anh nghi v?n: Lollo; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lollo Campaign: Navigation II,Chiến Dịch Lollo: Điều Hướng II,C?n ti?ng Anh nghi v?n: II; Lollo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sound Emulator: {q_count},Sound Emulator: {q_count},C?n ti?ng Anh nghi v?n: Emulator; Sound | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"On Day 3 of the Campaign, Lollo Navigator suffered an unexpected system crash. Maji needs your help to resolve the issue.","Ngày thứ 3 của Chiến Dịch, hệ thống dẫn đường Lollo bất ngờ gặp sự cố. Maji cần sự giúp đỡ của cậu để giải quyết vấn đề này.",C?n ti?ng Anh nghi v?n: Lollo; Maji | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lollo Campaign: Navigation III,Chiến Dịch Lollo: Điều Hướng III,C?n ti?ng Anh nghi v?n: III; Lollo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lollo Campaign: Navigation IV,Chiến Dịch Lollo: Điều Hướng IV,C?n ti?ng Anh nghi v?n: IV; Lollo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lollo Campaign: Navigation VII,Chiến Dịch Lollo: Điều Hướng VII,C?n ti?ng Anh nghi v?n: Lollo; VII | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lollo Campaign: Navigation I,Chiến Dịch Lollo: Điều Hướng I,C?n ti?ng Anh nghi v?n: I; Lollo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tactical Simulacra: Rerun,Tactical Simulacra: Tái Diễn,C?n ti?ng Anh nghi v?n: Simulacra; Tactical | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Complete Dreamscape Odyssey: Neverending Inferno,Hoàn thành Hành Trình Giấc Mơ: Neverending Inferno,C?n ti?ng Anh nghi v?n: Inferno; Neverending | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Beware of the Ghost Medusa!,Cẩn thận với Ghost Medusa!,C?n ti?ng Anh nghi v?n: Ghost; Medusa | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Enter the Reyes Ruins,Bước vào Reyes Ruins.,C?n ti?ng Anh nghi v?n: Reyes; Ruins | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fruit Crackle,Fruit Crackle,C?n ti?ng Anh nghi v?n: Crackle; Fruit | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Control the Vitreum Dancer,Điều khiển Vitreum Dancer,C?n ti?ng Anh nghi v?n: Dancer; Vitreum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
