en_source,vn_translate,loi_du_doan
Inspect the damage point,Inspect điểm hư hại,C?n ti?ng Anh nghi v?n: Inspect | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Confront Sephira,Đối đầu với Sephira,C?n ti?ng Anh nghi v?n: Sephira | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Subdue the out-of-control Ironhoof,Kiềm chế Ironhoof mất kiểm soát,C?n ti?ng Anh nghi v?n: Ironhoof | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Subdue the out-of-control Ironhoof,Kiềm chế Ironhoof mất kiểm soát,C?n ti?ng Anh nghi v?n: Ironhoof | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Sobetto,Nói chuyện với Sobetto,C?n ti?ng Anh nghi v?n: Sobetto | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Lynae,Nói chuyện với Lynae,C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Stand on the wooden crate and slide,Stand lên thùng gỗ và trượt đi,C?n ti?ng Anh nghi v?n: Stand | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defeat the Kronaclaw,Đánh bại Kronaclaw,C?n ti?ng Anh nghi v?n: Kronaclaw | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find a way to rekindle the Lumescribe Component,Tìm cách kích hoạt lại Bộ phận Lumescribe,C?n ti?ng Anh nghi v?n: Lumescribe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Restart the Reactor Drive Prototype,Restart Mẫu Động Cơ Phản Ứng,C?n ti?ng Anh nghi v?n: Restart | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cher has something more to say to you,Cher còn muốn nói thêm điều gì đó với cậu,C?n ti?ng Anh nghi v?n: Cher | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Levito,Nói chuyện với Levito,C?n ti?ng Anh nghi v?n: Levito | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Levito,Nói chuyện với Levito,C?n ti?ng Anh nghi v?n: Levito | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Tìm kiếm thuyền trưởng cũ, ""Ahab""","Tìm kiếm thuyền trưởng cũ, ""Ahab""...",C?n ti?ng Anh nghi v?n: Ahab | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Visit the market in Riccioli Port,Ghé chợ ở Cảng Riccioli đi,C?n ti?ng Anh nghi v?n: Riccioli | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"With the fish back in the net, go chat with Ahab","Cá đã vào lưới rồi, đi nói chuyện với Ahab thôi.",C?n ti?ng Anh nghi v?n: Ahab | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk with the Gondolier,Nói chuyện với Gondolier,C?n ti?ng Anh nghi v?n: Gondolier | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Speak with Ahab,Nói chuyện với Ahab,C?n ti?ng Anh nghi v?n: Ahab | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Phoebe is currently in another quest. You cannot continue the quest yet.,Phoebe hiện đang làm nhiệm vụ khác. Bạn chưa thể tiếp tục nhiệm vụ này.,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Head to the marked Fishing Spot,Đến Điểm Fishing đã đánh dấu,C?n ti?ng Anh nghi v?n: Fishing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Search for Starbuck,Tìm Starbuck,C?n ti?ng Anh nghi v?n: Starbuck | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Go to the location where the Gondola is trapped,Đến nơi Gondola bị mắc kẹt,C?n ti?ng Anh nghi v?n: Gondola | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fish for large catches at designated Fishing Spot,Câu mẻ lớn tại Điểm Fishing chỉ định,C?n ti?ng Anh nghi v?n: Fishing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Clear the rubble and free the Gondola,Dọn đống đổ nát và giải phóng Gondola,C?n ti?ng Anh nghi v?n: Gondola | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Completed all Priority Requests,Completed tất cả Yêu cầu Ưu tiên,C?n ti?ng Anh nghi v?n: Completed | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Insert the key,Insert chìa khóa,C?n ti?ng Anh nghi v?n: Insert | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Speak with Ahab,Nói chuyện với Ahab,C?n ti?ng Anh nghi v?n: Ahab | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Insert the key,Insert chìa khóa,C?n ti?ng Anh nghi v?n: Insert | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Phoebe is currently in another quest. You cannot continue the quest yet.,Phoebe hiện đang làm nhiệm vụ khác. Bạn chưa thể tiếp tục nhiệm vụ này.,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Phoebe is currently on another quest. You cannot continue the quest yet.,Phoebe hiện đang thực hiện nhiệm vụ khác. Bạn chưa thể tiếp tục nhiệm vụ này.,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Love in the Time of Fishing,Tình Yêu Thời Fishing,C?n ti?ng Anh nghi v?n: Fishing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Completed Priority Request ""Airsailing Seadragon""","Completed - Nhiệm Vụ Ưu Tiên ""Rồng Biển Lướt Gió""",C?n ti?ng Anh nghi v?n: Completed | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Completed Priority Request ""Take a Giant Gulp""","Completed - Nhiệm Vụ Ưu Tiên ""Hớp Một Ngụm Khổng Lồ""",C?n ti?ng Anh nghi v?n: Completed | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Travel to Serene Bay,Đến Vịnh Serene,C?n ti?ng Anh nghi v?n: Serene | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
You have obtained the ship blueprint. Go ask Queequeg about ship repairs,Bạn đã nhận được bản thiết kế tàu. Hãy đi hỏi Queequeg về việc sửa chữa tàu.,C?n ti?ng Anh nghi v?n: Queequeg | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Planck,Nói chuyện với Planck,C?n ti?ng Anh nghi v?n: Planck | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Phoebe is currently in another quest. You cannot continue the quest yet.,Phoebe hiện đang làm nhiệm vụ khác. Bạn chưa thể tiếp tục nhiệm vụ này.,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Phoebe is currently in another quest. You cannot continue the quest yet.,Phoebe hiện đang làm nhiệm vụ khác. Bạn chưa thể tiếp tục nhiệm vụ này.,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Hoàn thành Yêu cầu ưu tiên ""Yêu cầu của A-háp: Một chiếc lông vũ?""","Hoàn thành Nhiệm vụ ưu tiên ""Yêu cầu của A-háp: Một chiếc lông vũ?""",C?n ti?ng Anh nghi v?n: A | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find Ahab and learn about the final island,Tìm Ahab và tìm hiểu về hòn đảo cuối cùng,C?n ti?ng Anh nghi v?n: Ahab | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sail from the dock to the small island designated by Ahab,"Rời bến, tiến đến hòn đảo nhỏ mà Ahab chỉ định",C?n ti?ng Anh nghi v?n: Ahab | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sail from the dock to the small island designated by Ahab,"Rời bến, tiến đến hòn đảo nhỏ mà Ahab chỉ định",C?n ti?ng Anh nghi v?n: Ahab | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find Ahab,Tìm Ahab,C?n ti?ng Anh nghi v?n: Ahab | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Speak with Ahab,Nói chuyện với Ahab,C?n ti?ng Anh nghi v?n: Ahab | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Phoebe,Nói chuyện với Phoebe,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Phoebe,Nói chuyện với Phoebe,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Phoebe is currently in another quest. You cannot continue the quest yet.,Phoebe hiện đang làm nhiệm vụ khác. Bạn chưa thể tiếp tục nhiệm vụ này.,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"The ""Rachel"" is lost at sea and cannot be summoned temporarily","""Rachel"" đã mất tích ngoài biển và tạm thời không thể triệu hồi",C?n ti?ng Anh nghi v?n: Rachel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Catch 1 Clione,Bắt 1 Clione,C?n ti?ng Anh nghi v?n: Clione | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Look for the Gondola,Tìm Gondola,C?n ti?ng Anh nghi v?n: Gondola | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Phoebe,Nói chuyện với Phoebe,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rachel is now being used and cannot be summoned.,Rachel đang được sử dụng và không thể triệu hồi.,C?n ti?ng Anh nghi v?n: Rachel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ask Margherita to gather the diners,Nhờ Margherita tập hợp thực khách lại,C?n ti?ng Anh nghi v?n: Margherita | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Carlotta,Nói chuyện với Carlotta,C?n ti?ng Anh nghi v?n: Carlotta | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Head to the target location with Ciaccona,Đến địa điểm mục tiêu cùng Ciaccona,C?n ti?ng Anh nghi v?n: Ciaccona | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Catch up with the Hoartoise,Bắt kịp Hoartoise,C?n ti?ng Anh nghi v?n: Hoartoise | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Inspect,Inspect,C?n ti?ng Anh nghi v?n: Inspect | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dance Dance Chelonian!,Nhảy Nhảy Chelonian!,C?n ti?ng Anh nghi v?n: Chelonian | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Feed,Feed,C?n ti?ng Anh nghi v?n: Feed | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Shicheng,Nói chuyện với Shicheng,C?n ti?ng Anh nghi v?n: Shicheng | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Shicheng,Nói chuyện với Shicheng,C?n ti?ng Anh nghi v?n: Shicheng | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Create a path with Chronosorter,Tạo đường đi bằng Chronosorter,C?n ti?ng Anh nghi v?n: Chronosorter | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Seek Chenpi,Tìm Chenpi,C?n ti?ng Anh nghi v?n: Chenpi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Inspect,Inspect,C?n ti?ng Anh nghi v?n: Inspect | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Fratellone between 6:00 to 18:00,Nói chuyện với Fratellone từ 6:00 đến 18:00,C?n ti?ng Anh nghi v?n: Fratellone | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Fratello between 6:00 to 18:00,Nói chuyện với Fratello từ 6:00 đến 18:00,C?n ti?ng Anh nghi v?n: Fratello | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"You helped Fratello complete all his trials, and he wants to thank you in person.","Bạn đã giúp Fratello hoàn thành mọi thử thách của cậu ấy, và cậu ấy muốn đích thân cảm ơn bạn.",C?n ti?ng Anh nghi v?n: Fratello | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Fratellino between 6:00 to 18:00,Nói chuyện với Fratellino từ 6:00 đến 18:00,C?n ti?ng Anh nghi v?n: Fratellino | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"You helped Fratellino resolve all his troubles, and he wants to thank you in person.","Bạn đã giúp Fratellino giải quyết mọi rắc rối của cậu ấy, và cậu ấy muốn đích thân cảm ơn bạn.",C?n ti?ng Anh nghi v?n: Fratellino | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Photograph the graffiti,Chụp ảnh graffiti,C?n ti?ng Anh nghi v?n: graffiti | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Photograph the graffiti,Chụp ảnh graffiti,C?n ti?ng Anh nghi v?n: graffiti | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Photograph the graffiti,Chụp ảnh graffiti,C?n ti?ng Anh nghi v?n: graffiti | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Photograph the graffiti,Chụp ảnh graffiti,C?n ti?ng Anh nghi v?n: graffiti | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Photograph the graffiti,Chụp ảnh graffiti,C?n ti?ng Anh nghi v?n: graffiti | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Photograph the graffiti,Chụp ảnh graffiti,C?n ti?ng Anh nghi v?n: graffiti | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Photograph the graffiti,Chụp ảnh graffiti,C?n ti?ng Anh nghi v?n: graffiti | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Photograph the graffiti,Chụp ảnh graffiti,C?n ti?ng Anh nghi v?n: graffiti | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Photograph the graffiti,Chụp ảnh graffiti,C?n ti?ng Anh nghi v?n: graffiti | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Photograph the graffiti,Chụp ảnh graffiti,C?n ti?ng Anh nghi v?n: graffiti | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Take a photo of Phoebe,Chụp ảnh Phoebe,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Phoebe,Nói chuyện với Phoebe,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Phoebe,Nói chuyện với Phoebe,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Phoebe,Nói chuyện với Phoebe,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(Optional) Take a photo of Phoebe,(Tùy chọn) Chụp ảnh Phoebe,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(Optional) Take a photo of Phoebe,(Tùy chọn) Chụp ảnh Phoebe,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Take a photo of Phoebe,Chụp ảnh Phoebe,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Take a photo of Phoebe,Chụp ảnh Phoebe,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Lenore,Nói chuyện với Lenore,C?n ti?ng Anh nghi v?n: Lenore | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Use the Wingray to reach the Broken Bridge,Dùng Wingray đến với Cầu Gãy,C?n ti?ng Anh nghi v?n: Wingray | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Learn more from the strange Acolyte,Học hỏi từ Acolyte kỳ lạ,C?n ti?ng Anh nghi v?n: Acolyte | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Play,Play,C?n ti?ng Anh nghi v?n: Play | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Play,Play,C?n ti?ng Anh nghi v?n: Play | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Play,Play,C?n ti?ng Anh nghi v?n: Play | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Play,Play,C?n ti?ng Anh nghi v?n: Play | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Apprentice,Apprentice,C?n ti?ng Anh nghi v?n: Apprentice | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find Fulmine,Tìm Fulmine,C?n ti?ng Anh nghi v?n: Fulmine | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Fulmine,Nói chuyện với Fulmine,C?n ti?ng Anh nghi v?n: Fulmine | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Apprentice,Apprentice,C?n ti?ng Anh nghi v?n: Apprentice | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Complete the Trial of Bravery,Hoàn thành Trial Dũng Cảm,C?n ti?ng Anh nghi v?n: Trial | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Complete the Trial of Perception,Hoàn thành Trial Nhận Thức,C?n ti?ng Anh nghi v?n: Trial | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Catch up with Chloe,Bắt kịp Chloe,C?n ti?ng Anh nghi v?n: Chloe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Deliver,Deliver,C?n ti?ng Anh nghi v?n: Deliver | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Insula,Nói chuyện với Insula,C?n ti?ng Anh nghi v?n: Insula | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Itzel,Nói chuyện với Itzel,C?n ti?ng Anh nghi v?n: Itzel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Itzel,Nói chuyện với Itzel,C?n ti?ng Anh nghi v?n: Itzel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Insula,Nói chuyện với Insula,C?n ti?ng Anh nghi v?n: Insula | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Insula,Insula,C?n ti?ng Anh nghi v?n: Insula | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Itzel,Itzel,C?n ti?ng Anh nghi v?n: Itzel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Shadow of the Towers,Shadow Những Tòa Tháp,C?n ti?ng Anh nghi v?n: Shadow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Insula,Nói chuyện với Insula,C?n ti?ng Anh nghi v?n: Insula | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Itzel,Nói chuyện với Itzel,C?n ti?ng Anh nghi v?n: Itzel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Davide,Nói chuyện với Davide,C?n ti?ng Anh nghi v?n: Davide | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Davide,Nói chuyện với Davide,C?n ti?ng Anh nghi v?n: Davide | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Davide,Nói chuyện với Davide,C?n ti?ng Anh nghi v?n: Davide | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Save the Wingray,Cứu Wingray,C?n ti?ng Anh nghi v?n: Wingray | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Insula,Nói chuyện với Insula,C?n ti?ng Anh nghi v?n: Insula | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Insula,Nói chuyện với Insula,C?n ti?ng Anh nghi v?n: Insula | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Shadow of the Towers: Twilight Rise,Shadow Của Tháp: Khởi Nghĩa Hoàng Hôn,C?n ti?ng Anh nghi v?n: Shadow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Shadow of the Towers: Twilight Rise,Shadow Của Tháp: Khởi Nghĩa Hoàng Hôn,C?n ti?ng Anh nghi v?n: Shadow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Itzel,Nói chuyện với Itzel,C?n ti?ng Anh nghi v?n: Itzel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find Davide,Tìm Davide,C?n ti?ng Anh nghi v?n: Davide | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Davide,Nói chuyện với Davide,C?n ti?ng Anh nghi v?n: Davide | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Inquire,Inquire,C?n ti?ng Anh nghi v?n: Inquire | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Zani,Nói chuyện với Zani,C?n ti?ng Anh nghi v?n: Zani | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Phoebe,Nói chuyện với Phoebe,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Zani,Nói chuyện với Zani,C?n ti?ng Anh nghi v?n: Zani | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Phoebe,Nói chuyện với Phoebe,C?n ti?ng Anh nghi v?n: Phoebe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defeat Capitaneus once more,Đánh bại Capitaneus một lần nữa,C?n ti?ng Anh nghi v?n: Capitaneus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Use the ""Door of Unity""","Sử dụng ""Cánh Cửa Unity""",C?n ti?ng Anh nghi v?n: Unity | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
